"DateTime","(deg C) Min Temperature (gridMET) at 1, 2000-01-01 to 2020-04-08"
"2015-09-09",12.4959
"2015-09-10",11.4858
"2015-09-11",11.4857
"2015-09-12",11.8745
"2015-09-13",12.2894
"2015-09-14",13.4525
"2015-09-15",13.0592
"2015-09-16",11.884
"2015-09-17",9.6598
"2015-09-18",8.8054
"2015-09-19",9.1157
"2015-09-20",9.6164
"2015-09-21",10.0619
"2015-09-22",11.6576
"2015-09-23",10.4828
"2015-09-24",10.58
"2015-09-25",10.5922
"2015-09-26",10.8116
"2015-09-27",11.5834
"2015-09-28",12.3483
"2015-09-29",12.3765
"2015-09-30",12.4311
"2015-10-01",12.2981
"2015-10-02",8.0177
"2015-10-03",7.4801
"2015-10-04",9.8661
"2015-10-05",9.0294
"2015-10-06",7.836
"2015-10-07",7.0717
"2015-10-08",7.5565
"2015-10-09",8.524
"2015-10-10",8.5086
"2015-10-11",8.8372
"2015-10-12",7.6184
"2015-10-13",6.9807
"2015-10-14",7.6591
"2015-10-15",7.5742
"2015-10-16",10.8396
"2015-10-17",10.0731
"2015-10-18",9.7819
"2015-10-19",8.3051
"2015-10-20",6.5713
"2015-10-21",6.0507
"2015-10-22",4.8452
"2015-10-23",3.809
"2015-10-24",3.6799
"2015-10-25",5.0517
"2015-10-26",3.9438
"2015-10-27",2.145
"2015-10-28",1.8423
"2015-10-29",4.4172
"2015-10-30",1.8213
"2015-10-31",0.7476
"2015-11-01",1.6776
"2015-11-02",2.542
"2015-11-03",3.2925
"2015-11-04",-0.3582
"2015-11-05",-2.6332
"2015-11-06",-3.6893
"2015-11-07",-3.6209
"2015-11-08",-2.0745
"2015-11-09",-0.3305
"2015-11-10",-1.1718
"2015-11-11",-5.6664
"2015-11-12",-5.6397
"2015-11-13",-4.5185
"2015-11-14",-3.5569
"2015-11-15",-1.8236
"2015-11-16",-2.1009
"2015-11-17",-3.4287
"2015-11-18",-3.6265
"2015-11-19",-2.9489
"2015-11-20",-2.4958
"2015-11-21",-5.4312
"2015-11-22",-5.7792
"2015-11-23",-4.4666
"2015-11-24",-2.3408
"2015-11-25",0.9561
"2015-11-26",-2.362
"2015-11-27",-5.9178
"2015-11-28",-6.8064
"2015-11-29",-7.7098
"2015-11-30",-10.2325
"2015-12-01",-9.8365
"2015-12-02",-9.1234
"2015-12-03",-6.8183
"2015-12-04",-4.0592
"2015-12-05",-6.3982
"2015-12-06",-6.9363
"2015-12-07",-5.5219
"2015-12-08",-2.7133
"2015-12-09",-2.311
"2015-12-10",-1.7707
"2015-12-11",0.0808
"2015-12-12",-4.7678
"2015-12-13",-7.1105
"2015-12-14",-6.6139
"2015-12-15",-12.2943
"2015-12-16",-13.2835
"2015-12-17",-11.8445
"2015-12-18",-9.4417
"2015-12-19",-5.5208
"2015-12-20",-2.8287
"2015-12-21",-3.9746
"2015-12-22",-0.3069
"2015-12-23",-6.1846
"2015-12-24",-6.4862
"2015-12-25",-11.0252
"2015-12-26",-12.4722
"2015-12-27",-13.1301
"2015-12-28",-11.3402
"2015-12-29",-10.1572
"2015-12-30",-11.6343
"2015-12-31",-9.3636
"2016-01-01",-9.3636
"2016-01-02",-8.6821
"2016-01-03",-7.3801
"2016-01-04",-3.3529
"2016-01-05",-0.7174
"2016-01-06",-0.5263
"2016-01-07",-2.6905
"2016-01-08",-6.5777
"2016-01-09",-10.3882
"2016-01-10",-10.8908
"2016-01-11",-13.1162
"2016-01-12",-12.4676
"2016-01-13",-11.4429
"2016-01-14",-9.1391
"2016-01-15",-8.2951
"2016-01-16",-8.3437
"2016-01-17",-6.7611
"2016-01-18",-6.0857
"2016-01-19",-3.5708
"2016-01-20",-5.9354
"2016-01-21",-8.0385
"2016-01-22",-6.3447
"2016-01-23",-3.6763
"2016-01-24",-5.646
"2016-01-25",-8.8258
"2016-01-26",-9.49
"2016-01-27",-7.9176
"2016-01-28",-5.6399
"2016-01-29",-3.1255
"2016-01-30",0.3956
"2016-01-31",-3.8859
"2016-02-01",-7.6998
"2016-02-02",-5.8961
"2016-02-03",-5.6313
"2016-02-04",-5.3583
"2016-02-05",-5.44
"2016-02-06",-1.4084
"2016-02-07",-1.4839
"2016-02-08",-2.7391
"2016-02-09",-2.7762
"2016-02-10",-0.2323
"2016-02-11",0.2385
"2016-02-12",-1.0853
"2016-02-13",-2.7379
"2016-02-14",-5.2214
"2016-02-15",-6.2523
"2016-02-16",-6.5339
"2016-02-17",-1.9704
"2016-02-18",-1.5743
"2016-02-19",-2.7406
"2016-02-20",-3.2458
"2016-02-21",-1.5367
"2016-02-22",-2.1658
"2016-02-23",-8.3019
"2016-02-24",-11.5095
"2016-02-25",-12.108
"2016-02-26",-7.4479
"2016-02-27",-3.2225
"2016-02-28",-9.3724
"2016-02-29",-7.9348
"2016-03-01",0.77
"2016-03-02",0.5875
"2016-03-03",0.6623
"2016-03-04",1.6239
"2016-03-05",3.8408
"2016-03-06",0.8201
"2016-03-07",-2.4053
"2016-03-08",-3.306
"2016-03-09",-2.6314
"2016-03-10",-0.6236
"2016-03-11",0.9611
"2016-03-12",-0.9724
"2016-03-13",-1.0445
"2016-03-14",2.0438
"2016-03-15",-0.8161
"2016-03-16",-2.4154
"2016-03-17",-1.7386
"2016-03-18",-0.2584
"2016-03-19",-1.1802
"2016-03-20",-0.2876
"2016-03-21",3.5203
"2016-03-22",-0.2325
"2016-03-23",-3.6546
"2016-03-24",-3.2198
"2016-03-25",-0.7772
"2016-03-26",-4.3704
"2016-03-27",-3.4607
"2016-03-28",2.7503
"2016-03-29",-2.3997
"2016-03-30",-4.8247
"2016-03-31",-3.4198
"2016-04-01",-2.3038
"2016-04-02",-2.0426
"2016-04-03",0.4318
"2016-04-04",2.107
"2016-04-05",0.4166
"2016-04-06",0.6035
"2016-04-07",3.7329
"2016-04-08",5.4867
"2016-04-09",4.7434
"2016-04-10",3.1475
"2016-04-11",3.6549
"2016-04-12",3.4228
"2016-04-13",3.6564
"2016-04-14",5.8083
"2016-04-15",1.9334
"2016-04-16",1.916
"2016-04-17",0.8095
"2016-04-18",-0.6313
"2016-04-19",0.3963
"2016-04-20",3.5112
"2016-04-21",5.7065
"2016-04-22",8.7737
"2016-04-23",2.7954
"2016-04-24",3.0984
"2016-04-25",0.4919
"2016-04-26",0.3862
"2016-04-27",2.1927
"2016-04-28",2.0605
"2016-04-29",2.2376
"2016-04-30",2.5123
"2016-05-01",2.447
"2016-05-02",2.5763
"2016-05-03",4.1786
"2016-05-04",6.8708
"2016-05-05",9.5302
"2016-05-06",5.4712
"2016-05-07",3.256
"2016-05-08",4.9183
"2016-05-09",7.1934
"2016-05-10",6.1397
"2016-05-11",4.4452
"2016-05-12",5.2154
"2016-05-13",7.8113
"2016-05-14",10.3239
"2016-05-15",9.5316
"2016-05-16",5.5703
"2016-05-17",6.0798
"2016-05-18",4.8548
"2016-05-19",6.3336
"2016-05-20",10.4354
"2016-05-21",8.4186
"2016-05-22",5.8435
"2016-05-23",6.1691
"2016-05-24",5.5187
"2016-05-25",6.051
"2016-05-26",5.4725
"2016-05-27",5.3255
"2016-05-28",6.9107
"2016-05-29",7.9427
"2016-05-30",8.1418
"2016-05-31",9.3032
"2016-06-01",10.4148
"2016-06-02",10.2031
"2016-06-03",11.7928
"2016-06-04",13.9498
"2016-06-05",15.1085
"2016-06-06",15.0431
"2016-06-07",14.1394
"2016-06-08",14.5139
"2016-06-09",15.1247
"2016-06-10",15.464
"2016-06-11",14.3856
"2016-06-12",13.236
"2016-06-13",9.7779
"2016-06-14",10.0864
"2016-06-15",11.035
"2016-06-16",10.3802
"2016-06-17",10.5589
"2016-06-18",12.5319
"2016-06-19",15.922
"2016-06-20",18.4958
"2016-06-21",19.1923
"2016-06-22",18.6876
"2016-06-23",18.4813
"2016-06-24",18.5909
"2016-06-25",17.2063
"2016-06-26",16.081
"2016-06-27",17.3724
"2016-06-28",17.0767
"2016-06-29",17.0821
"2016-06-30",16.3111
"2016-07-01",14.6575
"2016-07-02",13.5807
"2016-07-03",13.7891
"2016-07-04",14.7854
"2016-07-05",16.3183
"2016-07-06",16.5037
"2016-07-07",15.6169
"2016-07-08",15.4751
"2016-07-09",16.1258
"2016-07-10",15.5509
"2016-07-11",13.7949
"2016-07-12",13.5915
"2016-07-13",14.3133
"2016-07-14",14.8918
"2016-07-15",16.1591
"2016-07-16",17.3336
"2016-07-17",17.4853
"2016-07-18",16.9318
"2016-07-19",16.4068
"2016-07-20",15.4922
"2016-07-21",16.3129
"2016-07-22",16.9202
"2016-07-23",17.3308
"2016-07-24",17.7967
"2016-07-25",18.3958
"2016-07-26",16.7536
"2016-07-27",17.2378
"2016-07-28",18.0003
"2016-07-29",18.3579
"2016-07-30",17.169
"2016-07-31",17.3863
"2016-08-01",17.6333
"2016-08-02",17.0728
"2016-08-03",16.6657
"2016-08-04",16.9588
"2016-08-05",15.3978
"2016-08-06",15.1114
"2016-08-07",16.1562
"2016-08-08",16.6376
"2016-08-09",16.6608
"2016-08-10",15.1648
"2016-08-11",14.2723
"2016-08-12",13.8132
"2016-08-13",13.2288
"2016-08-14",13.9697
"2016-08-15",15.3003
"2016-08-16",15.0718
"2016-08-17",14.7603
"2016-08-18",13.3903
"2016-08-19",12.7826
"2016-08-20",13.4337
"2016-08-21",14.0648
"2016-08-22",13.5901
"2016-08-23",12.1985
"2016-08-24",11.5661
"2016-08-25",10.8176
"2016-08-26",11.5723
"2016-08-27",10.8384
"2016-08-28",10.2675
"2016-08-29",10.8545
"2016-08-30",12.8781
"2016-08-31",14.2325
"2016-09-01",14.504
"2016-09-02",14.3247
"2016-09-03",13.9159
"2016-09-04",10.7954
"2016-09-05",10.7187
"2016-09-06",12.5015
"2016-09-07",11.8798
"2016-09-08",11.7592
"2016-09-09",10.7729
"2016-09-10",11.5959
"2016-09-11",13.228
"2016-09-12",12.0313
"2016-09-13",11.9916
"2016-09-14",8.1526
"2016-09-15",6.5882
"2016-09-16",6.664
"2016-09-17",6.636
"2016-09-18",7.1435
"2016-09-19",9.535
"2016-09-20",12.7816
"2016-09-21",13.0943
"2016-09-22",10.5354
"2016-09-23",3.6101
"2016-09-24",3.984
"2016-09-25",6.1613
"2016-09-26",7.6166
"2016-09-27",8.5457
"2016-09-28",9.9649
"2016-09-29",10.5898
"2016-09-30",8.836
"2016-10-01",8.558
"2016-10-02",9.9899
"2016-10-03",2.5566
"2016-10-04",1.6108
"2016-10-05",3.1752
"2016-10-06",2.1257
"2016-10-07",3.0405
"2016-10-08",6.4795
"2016-10-09",6.232
"2016-10-10",7.2795
"2016-10-11",7.1756
"2016-10-12",6.3115
"2016-10-13",5.9329
"2016-10-14",6.8312
"2016-10-15",8.7329
"2016-10-16",9.5799
"2016-10-17",7.073
"2016-10-18",4.9481
"2016-10-19",0.8227
"2016-10-20",0.5473
"2016-10-21",3.2329
"2016-10-22",5.4126
"2016-10-23",6.3277
"2016-10-24",7.2845
"2016-10-25",5.8811
"2016-10-26",5.5047
"2016-10-27",6.9065
"2016-10-28",8.2781
"2016-10-29",7.8706
"2016-10-30",7.9692
"2016-10-31",8.1695
"2016-11-01",4.3977
"2016-11-02",4.1791
"2016-11-03",6.5511
"2016-11-04",7.6636
"2016-11-05",4.5826
"2016-11-06",3.8801
"2016-11-07",3.2695
"2016-11-08",2.6818
"2016-11-09",1.2571
"2016-11-10",0.6178
"2016-11-11",0.653
"2016-11-12",0.4303
"2016-11-13",0.428
"2016-11-14",0.691
"2016-11-15",2.1911
"2016-11-16",3.7721
"2016-11-17",-5.933
"2016-11-18",-6.0552
"2016-11-19",-1.441
"2016-11-20",3.3369
"2016-11-21",2.8478
"2016-11-22",-2.0614
"2016-11-23",-2.2458
"2016-11-24",-4.7721
"2016-11-25",-4.4458
"2016-11-26",-2.9833
"2016-11-27",-2.3021
"2016-11-28",-4.7208
"2016-11-29",-10.0419
"2016-11-30",-10.8836
"2016-12-01",-7.9626
"2016-12-02",-5.5907
"2016-12-03",-7.6475
"2016-12-04",-7.3732
"2016-12-05",-3.8907
"2016-12-06",-2.183
"2016-12-07",-8.3679
"2016-12-08",-7.6324
"2016-12-09",-3.8944
"2016-12-10",-2.7387
"2016-12-11",-0.613
"2016-12-12",-1.1373
"2016-12-13",-1.0742
"2016-12-14",0.2918
"2016-12-15",1.6346
"2016-12-16",-0.2346
"2016-12-17",-10.4231
"2016-12-18",-11.7456
"2016-12-19",-10.8781
"2016-12-20",-7.7765
"2016-12-21",-1.3149
"2016-12-22",0.5832
"2016-12-23",0.1034
"2016-12-24",-3.1878
"2016-12-25",-8.6137
"2016-12-26",-10.1511
"2016-12-27",-7.2644
"2016-12-28",-4.6
"2016-12-29",-4.9359
"2016-12-30",-4.6398
"2016-12-31",0.6226
"2017-01-01",-0.6209
"2017-01-02",-1.2331
"2017-01-03",-2.0316
"2017-01-04",-1.2452
"2017-01-05",-4.8477
"2017-01-06",-11.2692
"2017-01-07",-9.8913
"2017-01-08",-1.1481
"2017-01-09",1.1828
"2017-01-10",1.4316
"2017-01-11",0.1893
"2017-01-12",-0.1452
"2017-01-13",0.6698
"2017-01-14",2.0516
"2017-01-15",1.0716
"2017-01-16",-0.8229
"2017-01-17",-2.3808
"2017-01-18",-3.507
"2017-01-19",-2.1918
"2017-01-20",-1.4458
"2017-01-21",-6.9931
"2017-01-22",-6.4831
"2017-01-23",-3.5432
"2017-01-24",-8.1423
"2017-01-25",-10.9028
"2017-01-26",-13.0376
"2017-01-27",-13.2541
"2017-01-28",-11.6524
"2017-01-29",-8.4632
"2017-01-30",-6.79
"2017-01-31",-1.6957
"2017-02-01",2.414
"2017-02-02",2.3929
"2017-02-03",2.7149
"2017-02-04",2.2449
"2017-02-05",2.8006
"2017-02-06",-1.9568
"2017-02-07",-2.9475
"2017-02-08",-0.6161
"2017-02-09",0.9222
"2017-02-10",-2.1637
"2017-02-11",-4.568
"2017-02-12",4.4142
"2017-02-13",2.7143
"2017-02-14",3.538
"2017-02-15",0.0774
"2017-02-16",-1.6246
"2017-02-17",-1.4354
"2017-02-18",3.0733
"2017-02-19",-4.8583
"2017-02-20",-7.4065
"2017-02-21",-5.1719
"2017-02-22",-3.1858
"2017-02-23",-5.6834
"2017-02-24",-6.6484
"2017-02-25",-6.0274
"2017-02-26",-4.8971
"2017-02-27",-1.5268
"2017-02-28",-5.4467
"2017-03-01",-5.9227
"2017-03-02",-7.3686
"2017-03-03",-4.5019
"2017-03-04",-0.15
"2017-03-05",1.0562
"2017-03-06",-6.307
"2017-03-07",-6.7797
"2017-03-08",-2.3038
"2017-03-09",-0.6264
"2017-03-10",0.8411
"2017-03-11",2.0164
"2017-03-12",1.1963
"2017-03-13",1.3012
"2017-03-14",1.7237
"2017-03-15",2.1375
"2017-03-16",3.2991
"2017-03-17",4.0221
"2017-03-18",4.0259
"2017-03-19",4.4447
"2017-03-20",4.5999
"2017-03-21",4.9411
"2017-03-22",4.053
"2017-03-23",2.0219
"2017-03-24",-0.1342
"2017-03-25",0.1538
"2017-03-26",0.2867
"2017-03-27",1.0102
"2017-03-28",2.067
"2017-03-29",0.3805
"2017-03-30",-0.041
"2017-03-31",-1.7776
"2017-04-01",-1.429
"2017-04-02",0.3248
"2017-04-03",1.1335
"2017-04-04",-2.8151
"2017-04-05",-2.9506
"2017-04-06",0.8168
"2017-04-07",5.4474
"2017-04-08",4.7786
"2017-04-09",-2.3821
"2017-04-10",-2.5592
"2017-04-11",0.5863
"2017-04-12",3.4345
"2017-04-13",4.297
"2017-04-14",4.0897
"2017-04-15",2.732
"2017-04-16",3.2722
"2017-04-17",4.8671
"2017-04-18",6.6598
"2017-04-19",4.5999
"2017-04-20",3.3819
"2017-04-21",2.1047
"2017-04-22",2.0738
"2017-04-23",5.3336
"2017-04-24",7.2428
"2017-04-25",0.8801
"2017-04-26",0.6734
"2017-04-27",4.7222
"2017-04-28",-0.8161
"2017-04-29",-0.6688
"2017-04-30",0.1953
"2017-05-01",3.4287
"2017-05-02",4.5787
"2017-05-03",4.5514
"2017-05-04",5.1788
"2017-05-05",8.1641
"2017-05-06",9.4357
"2017-05-07",6.9026
"2017-05-08",7.418
"2017-05-09",4.7671
"2017-05-10",4.3426
"2017-05-11",5.5991
"2017-05-12",8.5286
"2017-05-13",7.6147
"2017-05-14",7.8222
"2017-05-15",4.6607
"2017-05-16",4.4283
"2017-05-17",1.8769
"2017-05-18",1.1417
"2017-05-19",0.4787
"2017-05-20",2.3971
"2017-05-21",4.6227
"2017-05-22",6.6028
"2017-05-23",7.235
"2017-05-24",9.8218
"2017-05-25",10.7953
"2017-05-26",8.5917
"2017-05-27",6.9307
"2017-05-28",7.4058
"2017-05-29",8.857
"2017-05-30",10.6888
"2017-05-31",10.4674
"2017-06-01",10.3674
"2017-06-02",10.2186
"2017-06-03",11.4427
"2017-06-04",13.1984
"2017-06-05",13.6683
"2017-06-06",14.4635
"2017-06-07",13.5824
"2017-06-08",12.7717
"2017-06-09",13.0151
"2017-06-10",12.654
"2017-06-11",12.4195
"2017-06-12",6.7111
"2017-06-13",6.0938
"2017-06-14",8.2748
"2017-06-15",10.6429
"2017-06-16",12.6524
"2017-06-17",14.9782
"2017-06-18",15.5209
"2017-06-19",15.8921
"2017-06-20",17.1067
"2017-06-21",17.3334
"2017-06-22",16.9119
"2017-06-23",15.4066
"2017-06-24",15.5994
"2017-06-25",15.2623
"2017-06-26",15.8821
"2017-06-27",13.9845
"2017-06-28",14.2369
"2017-06-29",13.7429
"2017-06-30",13.2096
"2017-07-01",14.2177
"2017-07-02",14.8324
"2017-07-03",14.5948
"2017-07-04",15.1766
"2017-07-05",17.3107
"2017-07-06",17.6224
"2017-07-07",17.4036
"2017-07-08",17.3935
"2017-07-09",17.6251
"2017-07-10",17.943
"2017-07-11",16.7674
"2017-07-12",15.5092
"2017-07-13",16.1608
"2017-07-14",16.7299
"2017-07-15",17.0587
"2017-07-16",16.2522
"2017-07-17",16.9424
"2017-07-18",17.4165
"2017-07-19",16.8942
"2017-07-20",16.5974
"2017-07-21",17.0301
"2017-07-22",16.3514
"2017-07-23",17.3497
"2017-07-24",17.5043
"2017-07-25",15.8776
"2017-07-26",16.4239
"2017-07-27",17.2177
"2017-07-28",16.7525
"2017-07-29",16.422
"2017-07-30",17.2614
"2017-07-31",16.3818
"2017-08-01",16.4887
"2017-08-02",16.2187
"2017-08-03",16.1241
"2017-08-04",16.1413
"2017-08-05",15.225
"2017-08-06",14.4036
"2017-08-07",14.0233
"2017-08-08",14.2784
"2017-08-09",14.7214
"2017-08-10",16.1079
"2017-08-11",14.8078
"2017-08-12",14.1436
"2017-08-13",14.5539
"2017-08-14",14.2325
"2017-08-15",10.9987
"2017-08-16",11.0576
"2017-08-17",12.2314
"2017-08-18",13.4221
"2017-08-19",14.2689
"2017-08-20",15.357
"2017-08-21",14.6954
"2017-08-22",14.1542
"2017-08-23",14.8948
"2017-08-24",12.7991
"2017-08-25",13.1037
"2017-08-26",14.824
"2017-08-27",15.3476
"2017-08-28",15.3815
"2017-08-29",15.117
"2017-08-30",14.8118
"2017-08-31",14.7998
"2017-09-01",14.4833
"2017-09-02",14.6388
"2017-09-03",14.946
"2017-09-04",15.0638
"2017-09-05",15.3589
"2017-09-06",14.8622
"2017-09-07",14.6405
"2017-09-08",14.21
"2017-09-09",13.3646
"2017-09-10",12.8035
"2017-09-11",13.7536
"2017-09-12",14.0407
"2017-09-13",13.6335
"2017-09-14",11.1667
"2017-09-15",10.3659
"2017-09-16",8.9358
"2017-09-17",9.0512
"2017-09-18",8.3435
"2017-09-19",9.5728
"2017-09-20",9.8515
"2017-09-21",10.994
"2017-09-22",9.428
"2017-09-23",3.8498
"2017-09-24",1.7674
"2017-09-25",1.8566
"2017-09-26",3.8058
"2017-09-27",6.8138
"2017-09-28",6.6977
"2017-09-29",8.9264
"2017-09-30",8.5105
"2017-10-01",7.8582
"2017-10-02",4.6371
"2017-10-03",4.3342
"2017-10-04",10.1562
"2017-10-05",8.7293
"2017-10-06",2.9735
"2017-10-07",2.1901
"2017-10-08",2.9588
"2017-10-09",-0.6654
"2017-10-10",-1.1094
"2017-10-11",3.3457
"2017-10-12",5.6382
"2017-10-13",4.7607
"2017-10-14",-0.2254
"2017-10-15",-0.7932
"2017-10-16",1.4525
"2017-10-17",3.116
"2017-10-18",5.3808
"2017-10-19",7.2368
"2017-10-20",5.3017
"2017-10-21",0.7306
"2017-10-22",0.8399
"2017-10-23",4.0015
"2017-10-24",3.6195
"2017-10-25",2.6516
"2017-10-26",2.6726
"2017-10-27",2.1041
"2017-10-28",1.6767
"2017-10-29",1.6644
"2017-10-30",3.5377
"2017-10-31",4.2389
"2017-11-01",3.7163
"2017-11-02",3.6005
"2017-11-03",4.1746
"2017-11-04",6.937
"2017-11-05",4.5185
"2017-11-06",3.8329
"2017-11-07",0.4654
"2017-11-08",-2.7076
"2017-11-09",0.0051
"2017-11-10",0.903
"2017-11-11",-0.4424
"2017-11-12",0.2575
"2017-11-13",2.4525
"2017-11-14",0.0554
