"DateTime","(deg C) Min Temperature (gridMET) at 1, 1981-01-01 to 1985-12-31"
"1981-10-19",1.351
"1981-10-20",2.6099
"1981-10-21",4.5902
"1981-10-22",3.0845
"1981-10-23",2.051
"1981-10-24",0.6486
"1981-10-25",0.833
"1981-10-26",-0.7883
"1981-10-27",2.2222
"1981-10-28",5.6348
"1981-10-29",3.6685
"1981-10-30",-3.1061
"1981-10-31",-7.6086
"1981-11-01",-4.8985
"1981-11-02",-1.8319
"1981-11-03",0.241
"1981-11-04",0.3058
"1981-11-05",0.8499
"1981-11-06",3.8586
"1981-11-07",0.8112
"1981-11-08",-2.3471
"1981-11-09",-1.4603
"1981-11-10",-0.888
"1981-11-11",0.1204
"1981-11-12",-0.4606
"1981-11-13",-0.9443
"1981-11-14",0.4242
"1981-11-15",1.4616
"1981-11-16",1.6538
"1981-11-17",0.5849
"1981-11-18",-2.2348
"1981-11-19",-8.3504
"1981-11-20",-6.63
"1981-11-21",-4.0063
"1981-11-22",-2.3611
"1981-11-23",-1.8368
"1981-11-24",-1.2654
"1981-11-25",-3.8397
"1981-11-26",-8.7723
"1981-11-27",-6.7456
"1981-11-28",-4.4529
"1981-11-29",-4.2967
"1981-11-30",-7.199
"1981-12-01",-10.6605
"1981-12-02",-9.4208
"1981-12-03",-6.4589
"1981-12-04",-5.6519
"1981-12-05",-2.4656
"1981-12-06",-3.6869
"1981-12-07",-3.1263
"1981-12-08",-2.3937
"1981-12-09",-2.1436
"1981-12-10",-1.2538
"1981-12-11",-0.7565
"1981-12-12",-3.6219
"1981-12-13",-4.2193
"1981-12-14",-6.4457
"1981-12-15",-5.2497
"1981-12-16",-4.4829
"1981-12-17",-6.8949
"1981-12-18",-6.9786
"1981-12-19",-4.7464
"1981-12-20",-3.2613
"1981-12-21",-3.3087
"1981-12-22",-8.686
"1981-12-23",-11.0272
"1981-12-24",-12.9276
"1981-12-25",-9.063
"1981-12-26",-8.9651
"1981-12-27",-5.8563
"1981-12-28",-7.7016
"1981-12-29",-6.129
"1981-12-30",-2.98
"1981-12-31",-0.1954
"1982-01-01",-1.285
"1982-01-02",-6.4966
"1982-01-03",-10.5493
"1982-01-04",-11.647
"1982-01-05",-5.2393
"1982-01-06",-4.8258
"1982-01-07",-12.6403
"1982-01-08",-15.3506
"1982-01-09",-12.4804
"1982-01-10",-10.476
"1982-01-11",-9.9401
"1982-01-12",-7.4213
"1982-01-13",-12.1959
"1982-01-14",-11.2953
"1982-01-15",-9.2848
"1982-01-16",-9.4371
"1982-01-17",-7.2781
"1982-01-18",-5.4562
"1982-01-19",-3.8058
"1982-01-20",-6.2044
"1982-01-21",-4.9164
"1982-01-22",-10.1312
"1982-01-23",-12.2394
"1982-01-24",-8.4879
"1982-01-25",-4.8581
"1982-01-26",-3.0968
"1982-01-27",-3.922
"1982-01-28",-4.1726
"1982-01-29",-3.9088
"1982-01-30",-7.1362
"1982-01-31",-6.4702
"1982-02-01",-7.7942
"1982-02-02",-8.7945
"1982-02-03",-7.5739
"1982-02-04",-6.2889
"1982-02-05",-13.135
"1982-02-06",-16.3399
"1982-02-07",-14.8677
"1982-02-08",-7.377
"1982-02-09",-9.3215
"1982-02-10",-5.8234
"1982-02-11",-6.4443
"1982-02-12",-9.0207
"1982-02-13",-8.175
"1982-02-14",-5.6244
"1982-02-15",-5.9799
"1982-02-16",-2.9742
"1982-02-17",-4.0042
"1982-02-18",-4.2739
"1982-02-19",-4.5593
"1982-02-20",-3.4595
"1982-02-21",-1.7133
"1982-02-22",-0.6127
"1982-02-23",1.2573
"1982-02-24",0.8422
"1982-02-25",0.2949
"1982-02-26",-1.2633
"1982-02-27",-0.6019
"1982-02-28",0.3719
"1982-03-01",-0.0079
"1982-03-02",2.563
"1982-03-03",-0.1748
"1982-03-04",-2.3988
"1982-03-05",-5.1804
"1982-03-06",-6.8997
"1982-03-07",-5.2577
"1982-03-08",0.5762
"1982-03-09",-0.4661
"1982-03-10",2.2872
"1982-03-11",1.1503
"1982-03-12",1.9707
"1982-03-13",1.3048
"1982-03-14",0.2422
"1982-03-15",-1.2471
"1982-03-16",-3.0217
"1982-03-17",-0.9585
"1982-03-18",0.275
"1982-03-19",-4.8157
"1982-03-20",-7.0605
"1982-03-21",-5.8226
"1982-03-22",-3.5651
"1982-03-23",-2.8644
"1982-03-24",-2.6987
"1982-03-25",-0.7279
"1982-03-26",0.6977
"1982-03-27",-1.2515
"1982-03-28",1.4557
"1982-03-29",-1.4861
"1982-03-30",-2.9151
"1982-03-31",-2.7333
"1982-04-01",-0.0337
"1982-04-02",-2.2829
"1982-04-03",-2.3019
"1982-04-04",-0.0309
"1982-04-05",-1.1611
"1982-04-06",1.7137
"1982-04-07",-0.0356
"1982-04-08",-2.899
"1982-04-09",-0.1977
"1982-04-10",-1.3448
"1982-04-11",2.9189
"1982-04-12",4.8829
"1982-04-13",2.7082
"1982-04-14",2.7476
"1982-04-15",1.3829
"1982-04-16",1.1011
"1982-04-17",1.3231
"1982-04-18",2.6884
"1982-04-19",1.502
"1982-04-20",-2.8432
"1982-04-21",-4.5106
"1982-04-22",0.042
"1982-04-23",1.3071
"1982-04-24",1.1876
"1982-04-25",3.2789
"1982-04-26",4.7784
"1982-04-27",5.4808
"1982-04-28",7.0598
"1982-04-29",7.2073
"1982-04-30",7.2596
"1982-05-01",6.6448
"1982-05-02",7.2485
"1982-05-03",5.7309
"1982-05-04",7.3861
"1982-05-05",4.6963
"1982-05-06",-1.453
"1982-05-07",1.1079
"1982-05-08",4.3578
"1982-05-09",3.5612
"1982-05-10",0.9709
"1982-05-11",2.5763
"1982-05-12",1.3859
"1982-05-13",0.586
"1982-05-14",2.0549
"1982-05-15",5.5838
"1982-05-16",5.0407
"1982-05-17",7.2591
"1982-05-18",6.9786
"1982-05-19",6.1836
"1982-05-20",4.8031
"1982-05-21",7.5329
"1982-05-22",8.3876
"1982-05-23",9.1982
"1982-05-24",9.0858
"1982-05-25",8.1943
"1982-05-26",8.5391
"1982-05-27",10.4687
"1982-05-28",6.7178
"1982-05-29",6.3564
"1982-05-30",5.7482
"1982-05-31",6.0859
"1982-06-01",7.3052
"1982-06-02",5.0479
"1982-06-03",5.0295
"1982-06-04",5.73
"1982-06-05",6.5908
"1982-06-06",4.7132
"1982-06-07",5.8585
"1982-06-08",6.9994
"1982-06-09",7.1663
"1982-06-10",9.6415
"1982-06-11",8.5766
"1982-06-12",9.8866
"1982-06-13",9.6176
"1982-06-14",7.805
"1982-06-15",8.6542
"1982-06-16",11.5649
"1982-06-17",12.2195
"1982-06-18",10.7528
"1982-06-19",9.5579
"1982-06-20",11.3973
"1982-06-21",10.462
"1982-06-22",11.4406
"1982-06-23",11.1278
"1982-06-24",10.7607
"1982-06-25",11.5062
"1982-06-26",11.1329
"1982-06-27",13.7326
"1982-06-28",12.7377
"1982-06-29",12.5036
"1982-06-30",12.9555
"1982-07-01",9.7367
"1982-07-02",9.2522
"1982-07-03",10.0653
"1982-07-04",10.8455
"1982-07-05",8.6707
"1982-07-06",8.5899
"1982-07-07",12.476
"1982-07-08",11.8191
"1982-07-09",12.7247
"1982-07-10",14.5901
"1982-07-11",16.1687
"1982-07-12",14.5132
"1982-07-13",14.9492
"1982-07-14",14.5298
"1982-07-15",14.8274
"1982-07-16",14.812
"1982-07-17",15.209
"1982-07-18",15.7515
"1982-07-19",15.9298
"1982-07-20",15.9702
"1982-07-21",16.7571
"1982-07-22",17.8754
"1982-07-23",17.5662
"1982-07-24",17.0734
"1982-07-25",15.809
"1982-07-26",17.0294
"1982-07-27",14.1681
"1982-07-28",13.6682
"1982-07-29",15.211
"1982-07-30",15.669
"1982-07-31",15.3293
"1982-08-01",16.2202
"1982-08-02",13.9612
"1982-08-03",12.6754
"1982-08-04",13.0793
"1982-08-05",15.6213
"1982-08-06",16.1471
"1982-08-07",15.3805
"1982-08-08",15.7793
"1982-08-09",14.8422
"1982-08-10",15.8595
"1982-08-11",15.7408
"1982-08-12",15.3117
"1982-08-13",13.2214
"1982-08-14",12.6869
"1982-08-15",14.1075
"1982-08-16",15.2639
"1982-08-17",16.8263
"1982-08-18",15.8877
"1982-08-19",15.7516
"1982-08-20",17.8622
"1982-08-21",17.815
"1982-08-22",16.0194
"1982-08-23",15.3115
"1982-08-24",13.7519
"1982-08-25",12.3812
"1982-08-26",11.2158
"1982-08-27",11.8589
"1982-08-28",12.8818
"1982-08-29",13.8033
"1982-08-30",13.1017
"1982-08-31",14.2696
"1982-09-01",14.4382
"1982-09-02",14.2191
"1982-09-03",14.6404
"1982-09-04",15.9881
"1982-09-05",15.876
"1982-09-06",15.2181
"1982-09-07",14.8778
"1982-09-08",13.6666
"1982-09-09",13.5673
"1982-09-10",8.9866
"1982-09-11",4.9535
"1982-09-12",6.2152
"1982-09-13",6.509
"1982-09-14",6.098
"1982-09-15",7.5132
"1982-09-16",8.6468
"1982-09-17",8.0362
"1982-09-18",10.1616
"1982-09-19",9.6122
"1982-09-20",10.8571
"1982-09-21",11.0617
"1982-09-22",11.2406
"1982-09-23",12.7382
"1982-09-24",13.7987
"1982-09-25",14.6269
"1982-09-26",12.0481
"1982-09-27",5.4698
"1982-09-28",3.8555
"1982-09-29",2.0727
"1982-09-30",5.2217
"1982-10-01",2.3303
"1982-10-02",-0.0137
"1982-10-03",2.3931
"1982-10-04",6.1098
"1982-10-05",4.7765
"1982-10-06",1.6174
"1982-10-07",2.8823
"1982-10-08",-1.5052
"1982-10-09",-6.0609
"1982-10-10",-6.1645
"1982-10-11",-3.6903
"1982-10-12",-4.2707
"1982-10-13",-1.0621
"1982-10-14",0.4509
"1982-10-15",1.5491
"1982-10-16",4.4357
"1982-10-17",2.6626
"1982-10-18",3.4152
"1982-10-19",1.8187
"1982-10-20",1.8652
"1982-10-21",2.1057
"1982-10-22",3.3067
"1982-10-23",4.1335
"1982-10-24",6.0007
"1982-10-25",5.5512
"1982-10-26",2.9155
"1982-10-27",-2.3745
"1982-10-28",-7.3849
"1982-10-29",-6.0579
"1982-10-30",-0.777
"1982-10-31",2.5113
"1982-11-01",-1.5487
"1982-11-02",-3.7839
"1982-11-03",-6.5846
"1982-11-04",-3.785
"1982-11-05",-1.2301
"1982-11-06",-0.0645
"1982-11-07",1.3362
"1982-11-08",2.3727
"1982-11-09",0.8519
"1982-11-10",-0.7479
"1982-11-11",-4.6111
"1982-11-12",-6.6139
"1982-11-13",-5.2375
"1982-11-14",-5.6033
"1982-11-15",-4.9197
"1982-11-16",-2.6515
"1982-11-17",-1.083
"1982-11-18",0.5525
"1982-11-19",0.0904
"1982-11-20",-1.1498
"1982-11-21",-1.994
"1982-11-22",-2.168
"1982-11-23",-2.4108
"1982-11-24",-4.999
"1982-11-25",-3.63
"1982-11-26",-5.3921
"1982-11-27",-2.6246
"1982-11-28",-3.8865
"1982-11-29",-2.8688
"1982-11-30",-2.7532
"1982-12-01",-5.1467
"1982-12-02",-7.9414
"1982-12-03",-9.1552
"1982-12-04",-7.1492
"1982-12-05",-5.9448
"1982-12-06",-6.0164
"1982-12-07",-4.9446
"1982-12-08",-3.5641
"1982-12-09",-2.4647
"1982-12-10",-2.0833
"1982-12-11",-2.665
"1982-12-12",-4.9067
"1982-12-13",-5.2682
"1982-12-14",-6.7109
"1982-12-15",-7.2724
"1982-12-16",-5.2027
"1982-12-17",-3.4011
"1982-12-18",-3.7042
"1982-12-19",-4.6373
"1982-12-20",-3.6416
"1982-12-21",-2.829
"1982-12-22",-2.2004
"1982-12-23",-4.6026
"1982-12-24",-7.6759
"1982-12-25",-9.2957
"1982-12-26",-9.9032
"1982-12-27",-10.8677
"1982-12-28",-13.5299
"1982-12-29",-16.0204
"1982-12-30",-11.1625
"1982-12-31",-10.9364
"1983-01-01",-12.9388
"1983-01-02",-12.6676
"1983-01-03",-11.7962
"1983-01-04",-10.5287
"1983-01-05",-8.1627
"1983-01-06",-6.9687
"1983-01-07",-5.6317
"1983-01-08",-6.1375
"1983-01-09",-7.221
"1983-01-10",-8.733
"1983-01-11",-6.8265
"1983-01-12",-5.9739
"1983-01-13",-4.9878
"1983-01-14",-6.2943
"1983-01-15",-5.6079
"1983-01-16",-4.8281
"1983-01-17",-2.9981
"1983-01-18",-4.759
"1983-01-19",-5.5781
"1983-01-20",-4.5903
"1983-01-21",-7.7904
"1983-01-22",-9.7356
"1983-01-23",-6.5831
"1983-01-24",-7.1356
"1983-01-25",-5.7048
"1983-01-26",-7.1119
"1983-01-27",-4.5125
"1983-01-28",-3.8984
"1983-01-29",-4.9724
"1983-01-30",-4.8778
"1983-01-31",-5.6737
"1983-02-01",-5.535
"1983-02-02",-7.8497
"1983-02-03",-7.9981
"1983-02-04",-3.8613
"1983-02-05",-5.5558
"1983-02-06",-5.4426
"1983-02-07",-4.425
"1983-02-08",-2.4181
"1983-02-09",-4.682
"1983-02-10",-5.7763
"1983-02-11",-5.872
"1983-02-12",-5.8891
"1983-02-13",-3.0868
"1983-02-14",-3.9519
"1983-02-15",-5.0212
"1983-02-16",-3.8148
"1983-02-17",-4.0753
"1983-02-18",-2.8644
"1983-02-19",-2.8403
"1983-02-20",-4.7242
"1983-02-21",-3.155
"1983-02-22",-1.7187
"1983-02-23",-0.9481
"1983-02-24",-0.9152
"1983-02-25",0.113
"1983-02-26",-1.7973
"1983-02-27",-2.3622
"1983-02-28",-0.3276
"1983-03-01",0.3471
"1983-03-02",1.8418
"1983-03-03",0.8747
"1983-03-04",-0.8333
"1983-03-05",-1.6008
"1983-03-06",-3.0895
"1983-03-07",-2.1079
"1983-03-08",-2.1086
"1983-03-09",-1.2372
"1983-03-10",1.1713
"1983-03-11",2.6094
"1983-03-12",3.1221
"1983-03-13",1.2785
"1983-03-14",2.8313
"1983-03-15",-2.3766
"1983-03-16",-4.3039
"1983-03-17",-0.8403
"1983-03-18",-1.0635
"1983-03-19",-2.4524
"1983-03-20",-3.5541
"1983-03-21",-3.8146
"1983-03-22",-3.3294
"1983-03-23",-2.0105
"1983-03-24",-3.5889
"1983-03-25",-3.9876
"1983-03-26",-4.8406
"1983-03-27",-3.5292
"1983-03-28",-0.8892
"1983-03-29",1.2434
"1983-03-30",0.3939
"1983-03-31",1.7815
"1983-04-01",-3.0036
"1983-04-02",-1.8475
"1983-04-03",-2.8715
"1983-04-04",-5.7949
"1983-04-05",-6.8643
"1983-04-06",-8.413
"1983-04-07",-6.54
"1983-04-08",-6.4759
"1983-04-09",-2.6193
"1983-04-10",-0.642
"1983-04-11",-0.6232
"1983-04-12",-4.262
"1983-04-13",-5.2357
"1983-04-14",-3.1326
"1983-04-15",-3.1663
"1983-04-16",-1.8433
"1983-04-17",1.1468
"1983-04-18",2.4342
"1983-04-19",1.9463
"1983-04-20",2.5237
"1983-04-21",1.0631
"1983-04-22",-0.9453
"1983-04-23",3.1123
"1983-04-24",3.8536
"1983-04-25",3.1452
"1983-04-26",0.9808
"1983-04-27",2.423
"1983-04-28",3.6353
"1983-04-29",4.7394
"1983-04-30",0.746
"1983-05-01",-1.9159
"1983-05-02",-0.4638
"1983-05-03",0.1741
"1983-05-04",3.3422
"1983-05-05",2.1122
"1983-05-06",-0.0098
"1983-05-07",1.0227
"1983-05-08",3.5232
"1983-05-09",4.3694
"1983-05-10",3.8746
"1983-05-11",2.3808
"1983-05-12",-2.3557
"1983-05-13",2.0716
"1983-05-14",2.6402
"1983-05-15",0.3687
"1983-05-16",1.7391
"1983-05-17",-3.0791
"1983-05-18",-0.3319
"1983-05-19",5.6126
"1983-05-20",1.5241
"1983-05-21",3.172
"1983-05-22",6.4184
"1983-05-23",8.9442
"1983-05-24",10.5996
"1983-05-25",12.6339
"1983-05-26",12.4499
"1983-05-27",12.993
"1983-05-28",13.1321
"1983-05-29",13.8567
"1983-05-30",12.3306
"1983-05-31",9.9218
"1983-06-01",7.1358
"1983-06-02",4.3813
"1983-06-03",4.336
"1983-06-04",5.7202
"1983-06-05",6.3592
"1983-06-06",7.8038
"1983-06-07",9.1508
"1983-06-08",10.6692
"1983-06-09",9.2848
"1983-06-10",9.3806
"1983-06-11",10.4475
"1983-06-12",8.3692
"1983-06-13",5.9403
"1983-06-14",3.6176
"1983-06-15",7.942
"1983-06-16",10.3967
"1983-06-17",11.313
"1983-06-18",12.3571
"1983-06-19",10.9844
"1983-06-20",10.8671
"1983-06-21",10.7812
"1983-06-22",13.0851
"1983-06-23",13.0075
"1983-06-24",13.5447
"1983-06-25",11.9167
"1983-06-26",11.1197
"1983-06-27",11.4386
"1983-06-28",10.2104
"1983-06-29",10.746
"1983-06-30",10.8312
"1983-07-01",10.5296
"1983-07-02",10.123
"1983-07-03",10.3751
"1983-07-04",12.7064
"1983-07-05",15.2657
"1983-07-06",16.5931
"1983-07-07",15.5503
"1983-07-08",15.0288
"1983-07-09",15.6889
"1983-07-10",14.0856
"1983-07-11",14.0474
"1983-07-12",14.8279
"1983-07-13",15.0774
"1983-07-14",15.2388
"1983-07-15",14.8395
"1983-07-16",12.2934
"1983-07-17",13.2107
"1983-07-18",15.2764
"1983-07-19",16.929
"1983-07-20",16.2649
"1983-07-21",16.5217
"1983-07-22",15.7225
"1983-07-23",14.0463
"1983-07-24",14.1502
"1983-07-25",13.925
"1983-07-26",13.7535
"1983-07-27",13.9097
"1983-07-28",13.5258
"1983-07-29",15.5673
"1983-07-30",16.2378
"1983-07-31",15.1737
"1983-08-01",15.3755
"1983-08-02",16.0216
"1983-08-03",14.8528
"1983-08-04",16.4818
"1983-08-05",16.0427
"1983-08-06",16.8027
"1983-08-07",16.3101
"1983-08-08",16.0026
"1983-08-09",15.599
"1983-08-10",13.9466
"1983-08-11",13.9309
"1983-08-12",14.2838
"1983-08-13",15.9806
"1983-08-14",16.4523
"1983-08-15",15.6241
"1983-08-16",15.1234
"1983-08-17",13.6128
"1983-08-18",12.3137
"1983-08-19",11.1302
"1983-08-20",11.0065
"1983-08-21",12.128
"1983-08-22",11.8551
"1983-08-23",12.2229
"1983-08-24",13.2911
"1983-08-25",13.5764
"1983-08-26",13.7443
"1983-08-27",14.1137
"1983-08-28",15.5095
"1983-08-29",15.4223
"1983-08-30",13.9743
"1983-08-31",14.8709
"1983-09-01",15.089
"1983-09-02",15.1663
"1983-09-03",14.7013
"1983-09-04",13.9304
"1983-09-05",11.6374
"1983-09-06",12.1908
"1983-09-07",12.6165
"1983-09-08",11.5839
"1983-09-09",12.1982
"1983-09-10",12.9178
"1983-09-11",13.6185
"1983-09-12",12.978
"1983-09-13",13.4326
"1983-09-14",12.2671
"1983-09-15",11.6646
"1983-09-16",12.1187
"1983-09-17",10.787
"1983-09-18",10.7606
"1983-09-19",10.2648
"1983-09-20",7.159
"1983-09-21",2.8246
"1983-09-22",7.6569
"1983-09-23",8.5591
"1983-09-24",8.3036
"1983-09-25",7.5794
"1983-09-26",8.5573
"1983-09-27",9.0947
"1983-09-28",7.0337
"1983-09-29",5.981
"1983-09-30",4.2856
"1983-10-01",4.8058
"1983-10-02",4.3925
"1983-10-03",3.308
"1983-10-04",3.2129
"1983-10-05",3.9037
"1983-10-06",6.186
"1983-10-07",6.0823
"1983-10-08",7.8283
"1983-10-09",6.3385
"1983-10-10",7.1012
"1983-10-11",4.4212
"1983-10-12",1.7652
"1983-10-13",3.7415
"1983-10-14",3.8247
"1983-10-15",3.0745
"1983-10-16",3.9717
"1983-10-17",4.3354
"1983-10-18",5.7738
"1983-10-19",5.682
"1983-10-20",4.4551
"1983-10-21",4.222
"1983-10-22",4.8005
"1983-10-23",3.9491
"1983-10-24",4.6059
"1983-10-25",1.2583
"1983-10-26",1.7703
"1983-10-27",2.0815
"1983-10-28",4.6359
"1983-10-29",4.1693
"1983-10-30",6.2854
"1983-10-31",6.0611
"1983-11-01",4.343
"1983-11-02",5.0022
"1983-11-03",4.7347
"1983-11-04",4.282
"1983-11-05",4.4244
"1983-11-06",3.1505
"1983-11-07",3.6867
"1983-11-08",0.2227
"1983-11-09",-5.0534
"1983-11-10",-0.5139
"1983-11-11",1.8459
"1983-11-12",1.5645
