"DateTime","(deg C) Max Temperature (gridMET) at 1, 2000-01-01 to 2020-01-22"
"2015-10-06",17.5987
"2015-10-07",18.7635
"2015-10-08",22.4276
"2015-10-09",22.7015
"2015-10-10",24.2376
"2015-10-11",24.7881
"2015-10-12",26.4585
"2015-10-13",27.0734
"2015-10-14",27.124
"2015-10-15",26.7045
"2015-10-16",21.3766
"2015-10-17",18.2914
"2015-10-18",19.4058
"2015-10-19",19.2046
"2015-10-20",16.3329
"2015-10-21",14.0484
"2015-10-22",13.9553
"2015-10-23",16.5471
"2015-10-24",17.7191
"2015-10-25",17.7176
"2015-10-26",17.8395
"2015-10-27",18.6912
"2015-10-28",17.4088
"2015-10-29",12.7469
"2015-10-30",12.52
"2015-10-31",16.9243
"2015-11-01",19.6764
"2015-11-02",20.1007
"2015-11-03",16.9215
"2015-11-04",6.9864
"2015-11-05",6.3894
"2015-11-06",9.2332
"2015-11-07",10.4724
"2015-11-08",13.1849
"2015-11-09",14.9545
"2015-11-10",11.6366
"2015-11-11",7.6496
"2015-11-12",11.1709
"2015-11-13",12.3596
"2015-11-14",14.5356
"2015-11-15",10.7568
"2015-11-16",3.7057
"2015-11-17",6.3059
"2015-11-18",10.8155
"2015-11-19",13.7228
"2015-11-20",14.4143
"2015-11-21",10.5024
"2015-11-22",11.5894
"2015-11-23",13.4307
"2015-11-24",13.3712
"2015-11-25",13.6184
"2015-11-26",9.4722
"2015-11-27",9.153
"2015-11-28",6.6647
"2015-11-29",5.2118
"2015-11-30",3.4419
"2015-12-01",6.0748
"2015-12-02",7.8318
"2015-12-03",10.6987
"2015-12-04",11.6128
"2015-12-05",9.8375
"2015-12-06",10.7956
"2015-12-07",12.9573
"2015-12-08",12.9716
"2015-12-09",12.8467
"2015-12-10",14.446
"2015-12-11",10.6089
"2015-12-12",3.4578
"2015-12-13",5.6142
"2015-12-14",1.9145
"2015-12-15",-0.9656
"2015-12-16",0.3595
"2015-12-17",2.3891
"2015-12-18",7.3154
"2015-12-19",8.3866
"2015-12-20",4.477
"2015-12-21",5.768
"2015-12-22",3.5246
"2015-12-23",4.5861
"2015-12-24",2.3015
"2015-12-25",1.8788
"2015-12-26",-3.0087
"2015-12-27",0.0637
"2015-12-28",1.5786
"2015-12-29",0.9351
"2015-12-30",1.8348
"2015-12-31",1.3471
"2016-01-01",1.3471
"2016-01-02",4.5468
"2016-01-03",6.6798
"2016-01-04",4.4446
"2016-01-05",3.8251
"2016-01-06",2.7592
"2016-01-07",2.2141
"2016-01-08",0.182
"2016-01-09",1.8209
"2016-01-10",0.8051
"2016-01-11",1.3824
"2016-01-12",3.6738
"2016-01-13",5.7102
"2016-01-14",5.1133
"2016-01-15",1.6187
"2016-01-16",3.9578
"2016-01-17",7.4282
"2016-01-18",7.898
"2016-01-19",6.8739
"2016-01-20",7.5174
"2016-01-21",6.005
"2016-01-22",9.0489
"2016-01-23",10.5905
"2016-01-24",5.7881
"2016-01-25",3.768
"2016-01-26",4.3804
"2016-01-27",8.3941
"2016-01-28",11.3128
"2016-01-29",11.8922
"2016-01-30",11.4207
"2016-01-31",10.7231
"2016-02-01",14.6639
"2016-02-02",12.3967
"2016-02-03",13.0324
"2016-02-04",13.8501
"2016-02-05",14.8061
"2016-02-06",10.143
"2016-02-07",10.6762
"2016-02-08",16.5078
"2016-02-09",19.4775
"2016-02-10",20.1777
"2016-02-11",16.212
"2016-02-12",11.1464
"2016-02-13",8.1236
"2016-02-14",10.9963
"2016-02-15",12.7641
"2016-02-16",14.6463
"2016-02-17",11.3061
"2016-02-18",12.3095
"2016-02-19",8.7206
"2016-02-20",12.9835
"2016-02-21",17.7731
"2016-02-22",16.2636
"2016-02-23",6.826
"2016-02-24",5.1044
"2016-02-25",7.743
"2016-02-26",7.1612
"2016-02-27",8.8061
"2016-02-28",6.6256
"2016-02-29",6.6665
"2016-03-01",19.2474
"2016-03-02",20.3527
"2016-03-03",20.7111
"2016-03-04",21.1417
"2016-03-05",19.4676
"2016-03-06",17.3867
"2016-03-07",12.7212
"2016-03-08",13.759
"2016-03-09",15.8247
"2016-03-10",20.0148
"2016-03-11",21.1323
"2016-03-12",12.3379
"2016-03-13",16.4724
"2016-03-14",17.9342
"2016-03-15",14.3421
"2016-03-16",16.3332
"2016-03-17",19.2612
"2016-03-18",19.4641
"2016-03-19",19.2354
"2016-03-20",20.6121
"2016-03-21",22.7858
"2016-03-22",18.8971
"2016-03-23",12.2712
"2016-03-24",15.3869
"2016-03-25",16.554
"2016-03-26",12.841
"2016-03-27",16.8271
"2016-03-28",17.8734
"2016-03-29",11.8766
"2016-03-30",9.2304
"2016-03-31",12.4346
"2016-04-01",13.7898
"2016-04-02",17.7388
"2016-04-03",21.355
"2016-04-04",22.8777
"2016-04-05",22.1881
"2016-04-06",22.1777
"2016-04-07",23.3291
"2016-04-08",16.7453
"2016-04-09",18.2549
"2016-04-10",17.3382
"2016-04-11",17.8519
"2016-04-12",17.9246
"2016-04-13",21.4489
"2016-04-14",21.964
"2016-04-15",14.8015
"2016-04-16",10.3764
"2016-04-17",12.1391
"2016-04-18",14.1098
"2016-04-19",18.3036
"2016-04-20",22.8882
"2016-04-21",24.8808
"2016-04-22",25.8871
"2016-04-23",21.6885
"2016-04-24",21.0213
"2016-04-25",17.1295
"2016-04-26",13.173
"2016-04-27",17.0766
"2016-04-28",15.7188
"2016-04-29",13.6667
"2016-04-30",14.1541
"2016-05-01",11.8852
"2016-05-02",16.203
"2016-05-03",21.4837
"2016-05-04",25.4421
"2016-05-05",26.6791
"2016-05-06",22.1539
"2016-05-07",15.8127
"2016-05-08",16.2441
"2016-05-09",21.6692
"2016-05-10",22.2208
"2016-05-11",21.7514
"2016-05-12",25.5214
"2016-05-13",28.8727
"2016-05-14",27.5214
"2016-05-15",24.8891
"2016-05-16",21.2091
"2016-05-17",19.684
"2016-05-18",17.2502
"2016-05-19",22.5433
"2016-05-20",25.2213
"2016-05-21",24.5492
"2016-05-22",22.9224
"2016-05-23",23.6809
"2016-05-24",23.1834
"2016-05-25",23.3053
"2016-05-26",19.8797
"2016-05-27",22.5179
"2016-05-28",25.1033
"2016-05-29",27.546
"2016-05-30",26.7778
"2016-05-31",27.7005
"2016-06-01",28.5632
"2016-06-02",31.0459
"2016-06-03",32.9344
"2016-06-04",33.1882
"2016-06-05",34.2913
"2016-06-06",34.1653
"2016-06-07",32.8285
"2016-06-08",32.6768
"2016-06-09",34.0423
"2016-06-10",33.3205
"2016-06-11",29.8077
"2016-06-12",30.2705
"2016-06-13",26.8715
"2016-06-14",29.2465
"2016-06-15",30.7349
"2016-06-16",30.0931
"2016-06-17",31.8789
"2016-06-18",35.0402
"2016-06-19",36.8677
"2016-06-20",37.995
"2016-06-21",36.7172
"2016-06-22",36.0238
"2016-06-23",35.0835
"2016-06-24",32.579
"2016-06-25",34.0365
"2016-06-26",34.6764
"2016-06-27",34.7843
"2016-06-28",33.3146
"2016-06-29",32.5414
"2016-06-30",28.6285
"2016-07-01",23.3882
"2016-07-02",26.4657
"2016-07-03",30.9546
"2016-07-04",32.3887
"2016-07-05",32.9582
"2016-07-06",32.8087
"2016-07-07",32.7029
"2016-07-08",33.6886
"2016-07-09",34.5037
"2016-07-10",33.6672
"2016-07-11",32.4617
"2016-07-12",33.135
"2016-07-13",34.2343
"2016-07-14",35.2567
"2016-07-15",35.776
"2016-07-16",34.5402
"2016-07-17",33.686
"2016-07-18",32.7051
"2016-07-19",31.2674
"2016-07-20",31.5203
"2016-07-21",32.6478
"2016-07-22",34.023
"2016-07-23",35.2306
"2016-07-24",34.4477
"2016-07-25",33.6535
"2016-07-26",33.0659
"2016-07-27",36.1609
"2016-07-28",36.3221
"2016-07-29",35.768
"2016-07-30",34.2126
"2016-07-31",31.0979
"2016-08-01",30.9585
"2016-08-02",30.5981
"2016-08-03",28.9826
"2016-08-04",26.7614
"2016-08-05",26.4831
"2016-08-06",28.1778
"2016-08-07",30.4304
"2016-08-08",31.1986
"2016-08-09",30.7957
"2016-08-10",29.4956
"2016-08-11",29.4189
"2016-08-12",30.8744
"2016-08-13",31.0687
"2016-08-14",31.4865
"2016-08-15",32.2746
"2016-08-16",30.1361
"2016-08-17",29.4847
"2016-08-18",27.5224
"2016-08-19",27.842
"2016-08-20",29.7488
"2016-08-21",28.0288
"2016-08-22",25.1524
"2016-08-23",23.6285
"2016-08-24",26.2851
"2016-08-25",26.7075
"2016-08-26",24.625
"2016-08-27",22.7529
"2016-08-28",24.4597
"2016-08-29",27.4084
"2016-08-30",28.1039
"2016-08-31",28.7715
"2016-09-01",29.1363
"2016-09-02",27.3725
"2016-09-03",26.8784
"2016-09-04",27.6167
"2016-09-05",29.0257
"2016-09-06",28.4853
"2016-09-07",25.6872
"2016-09-08",29.5503
"2016-09-09",30.4535
"2016-09-10",30.1576
"2016-09-11",29.3591
"2016-09-12",25.8575
"2016-09-13",25.161
"2016-09-14",25.1395
"2016-09-15",25.494
"2016-09-16",26.0963
"2016-09-17",27.0338
"2016-09-18",28.8314
"2016-09-19",30.2364
"2016-09-20",24.6885
"2016-09-21",24.1441
"2016-09-22",25.8542
"2016-09-23",17.7313
"2016-09-24",18.9964
"2016-09-25",22.2837
"2016-09-26",23.7159
"2016-09-27",24.1508
"2016-09-28",24.9554
"2016-09-29",18.8217
"2016-09-30",22.0731
"2016-10-01",22.9345
"2016-10-02",23.5375
"2016-10-03",18.4222
"2016-10-04",17.5839
"2016-10-05",19.55
"2016-10-06",18.428
"2016-10-07",20.8236
"2016-10-08",21.0334
"2016-10-09",20.6717
"2016-10-10",23.3754
"2016-10-11",23.9983
"2016-10-12",23.4698
"2016-10-13",23.8744
"2016-10-14",24.7596
"2016-10-15",25.5299
"2016-10-16",24.2315
"2016-10-17",23.6349
"2016-10-18",22.5494
"2016-10-19",18.869
"2016-10-20",20.2043
"2016-10-21",23.2669
"2016-10-22",24.5966
"2016-10-23",24.2142
"2016-10-24",22.3202
"2016-10-25",19.514
"2016-10-26",21.6012
"2016-10-27",23.2915
"2016-10-28",22.945
"2016-10-29",22.5163
"2016-10-30",22.4116
"2016-10-31",21.1489
"2016-11-01",18.4516
"2016-11-02",18.9311
"2016-11-03",17.3652
"2016-11-04",13.6813
"2016-11-05",15.2363
"2016-11-06",17.3087
"2016-11-07",18.7508
"2016-11-08",18.7449
"2016-11-09",18.2099
"2016-11-10",17.268
"2016-11-11",17.4023
"2016-11-12",16.9402
"2016-11-13",17.9251
"2016-11-14",18.8657
"2016-11-15",20.9102
"2016-11-16",18.0135
"2016-11-17",8.8474
"2016-11-18",9.4267
"2016-11-19",16.3423
"2016-11-20",15.6702
"2016-11-21",10.0026
"2016-11-22",10.4754
"2016-11-23",11.4311
"2016-11-24",9.5145
"2016-11-25",10.9788
"2016-11-26",10.3695
"2016-11-27",5.8813
"2016-11-28",2.516
"2016-11-29",3.1683
"2016-11-30",3.3639
"2016-12-01",5.0077
"2016-12-02",5.4292
"2016-12-03",6.2594
"2016-12-04",8.0384
"2016-12-05",10.4107
"2016-12-06",8.2187
"2016-12-07",4.4392
"2016-12-08",6.4464
"2016-12-09",10.4593
"2016-12-10",12.124
"2016-12-11",12.3934
"2016-12-12",10.7812
"2016-12-13",11.649
"2016-12-14",14.0911
"2016-12-15",12.8585
"2016-12-16",9.7847
"2016-12-17",1.2222
"2016-12-18",1.1887
"2016-12-19",3.9292
"2016-12-20",7.4375
"2016-12-21",9.6509
"2016-12-22",4.9181
"2016-12-23",6.2775
"2016-12-24",8.9418
"2016-12-25",-0.1702
"2016-12-26",2.5585
"2016-12-27",7.5254
"2016-12-28",8.8903
"2016-12-29",8.6435
"2016-12-30",8.87
"2016-12-31",5.1278
"2017-01-01",5.1416
"2017-01-02",4.0892
"2017-01-03",5.4689
"2017-01-04",7.9031
"2017-01-05",8.0411
"2017-01-06",-0.2429
"2017-01-07",2.5985
"2017-01-08",8.8354
"2017-01-09",10.2914
"2017-01-10",9.3914
"2017-01-11",10.415
"2017-01-12",8.9135
"2017-01-13",8.4967
"2017-01-14",9.0759
"2017-01-15",6.2248
"2017-01-16",5.7842
"2017-01-17",7.1728
"2017-01-18",6.9362
"2017-01-19",3.9791
"2017-01-20",3.0141
"2017-01-21",2.2862
"2017-01-22",2.4052
"2017-01-23",6.614
"2017-01-24",1.1937
"2017-01-25",0.4386
"2017-01-26",-0.1346
"2017-01-27",0.0652
"2017-01-28",4.9008
"2017-01-29",8.0713
"2017-01-30",10.0758
"2017-01-31",13.4628
"2017-02-01",17.7751
"2017-02-02",17.713
"2017-02-03",16.5388
"2017-02-04",18.0453
"2017-02-05",17.6093
"2017-02-06",12.426
"2017-02-07",13.0655
"2017-02-08",15.9752
"2017-02-09",17.9896
"2017-02-10",15.0441
"2017-02-11",8.3095
"2017-02-12",9.9547
"2017-02-13",12.0787
"2017-02-14",11.1403
"2017-02-15",9.8233
"2017-02-16",8.4181
"2017-02-17",13.52
"2017-02-18",14.6599
"2017-02-19",9.4633
"2017-02-20",2.1855
"2017-02-21",5.9328
"2017-02-22",5.2078
"2017-02-23",5.0164
"2017-02-24",3.6558
"2017-02-25",6.1973
"2017-02-26",12.3347
"2017-02-27",12.8101
"2017-02-28",8.5248
"2017-03-01",11.818
"2017-03-02",10.3216
"2017-03-03",14.2319
"2017-03-04",15.9904
"2017-03-05",13.3549
"2017-03-06",6.8714
"2017-03-07",12.7433
"2017-03-08",18.4313
"2017-03-09",20.4022
"2017-03-10",22.0331
"2017-03-11",21.0311
"2017-03-12",20.76
"2017-03-13",20.5732
"2017-03-14",23.0261
"2017-03-15",23.6957
"2017-03-16",22.7405
"2017-03-17",23.9208
"2017-03-18",24.414
"2017-03-19",23.7801
"2017-03-20",23.6235
"2017-03-21",23.2688
"2017-03-22",20.7113
"2017-03-23",10.9362
"2017-03-24",16.6193
"2017-03-25",16.8931
"2017-03-26",15.6223
"2017-03-27",15.6625
"2017-03-28",11.575
"2017-03-29",17.6447
"2017-03-30",19.9896
"2017-03-31",9.271
"2017-04-01",11.4548
"2017-04-02",17.0534
"2017-04-03",12.3317
"2017-04-04",11.5432
"2017-04-05",16.575
"2017-04-06",21.6005
"2017-04-07",22.0919
"2017-04-08",20.2414
"2017-04-09",15.1319
"2017-04-10",17.7325
"2017-04-11",21.2518
"2017-04-12",23.5731
"2017-04-13",24.2442
"2017-04-14",23.1435
"2017-04-15",22.2852
"2017-04-16",23.7171
"2017-04-17",23.9006
"2017-04-18",25.05
"2017-04-19",22.9916
"2017-04-20",22.9968
"2017-04-21",20.3142
"2017-04-22",21.6956
"2017-04-23",24.8912
"2017-04-24",21.6243
"2017-04-25",15.6563
"2017-04-26",18.4476
"2017-04-27",18.3933
"2017-04-28",10.707
"2017-04-29",11.9806
"2017-04-30",17.8581
"2017-05-01",22.2044
"2017-05-02",24.0098
"2017-05-03",24.0994
"2017-05-04",27.4634
"2017-05-05",29.3394
"2017-05-06",27.0288
"2017-05-07",23.6173
"2017-05-08",22.4133
"2017-05-09",17.2316
"2017-05-10",14.4753
"2017-05-11",22.2643
"2017-05-12",25.7181
"2017-05-13",25.9517
"2017-05-14",23.7267
"2017-05-15",22.9105
"2017-05-16",17.2012
"2017-05-17",16.3853
"2017-05-18",12.6637
"2017-05-19",15.5285
"2017-05-20",20.7173
"2017-05-21",24.5261
"2017-05-22",24.3567
"2017-05-23",24.8759
"2017-05-24",29.4966
"2017-05-25",27.1905
"2017-05-26",25.882
"2017-05-27",25.06
"2017-05-28",26.017
"2017-05-29",27.6855
"2017-05-30",27.7544
"2017-05-31",25.4295
"2017-06-01",26.5387
"2017-06-02",27.8814
"2017-06-03",30.6035
"2017-06-04",32.3587
"2017-06-05",32.1106
"2017-06-06",32.5304
"2017-06-07",32.4779
"2017-06-08",31.7161
"2017-06-09",31.8576
"2017-06-10",31.6322
"2017-06-11",29.3423
"2017-06-12",26.5186
"2017-06-13",26.0366
"2017-06-14",31.2909
"2017-06-15",33.5301
"2017-06-16",34.5218
"2017-06-17",35.7258
"2017-06-18",35.5629
"2017-06-19",36.732
"2017-06-20",37.4929
"2017-06-21",37.3148
"2017-06-22",36.8984
"2017-06-23",35.7949
"2017-06-24",35.5706
"2017-06-25",34.4163
"2017-06-26",34.1359
"2017-06-27",33.9924
"2017-06-28",33.3817
"2017-06-29",33.44
"2017-06-30",33.7955
"2017-07-01",34.5124
"2017-07-02",32.4921
"2017-07-03",33.8632
"2017-07-04",35.5687
"2017-07-05",36.2112
"2017-07-06",36.4343
"2017-07-07",35.5063
"2017-07-08",34.5316
"2017-07-09",33.6532
"2017-07-10",33.4663
"2017-07-11",32.1851
"2017-07-12",31.6775
"2017-07-13",32.5354
"2017-07-14",32.2699
"2017-07-15",33.3248
"2017-07-16",32.9978
"2017-07-17",32.5131
"2017-07-18",33.0899
"2017-07-19",32.792
"2017-07-20",31.218
"2017-07-21",29.8328
"2017-07-22",31.0601
"2017-07-23",31.3737
"2017-07-24",28.7124
"2017-07-25",28.0166
"2017-07-26",31.081
"2017-07-27",31.5104
"2017-07-28",29.2549
"2017-07-29",28.7309
"2017-07-30",29.2873
"2017-07-31",29.737
"2017-08-01",30.7547
"2017-08-02",31.4701
"2017-08-03",31.7527
"2017-08-04",28.808
"2017-08-05",27.4315
"2017-08-06",28.7064
"2017-08-07",30.0561
"2017-08-08",30.9219
"2017-08-09",32.2141
"2017-08-10",32.1574
"2017-08-11",26.6844
"2017-08-12",29.576
"2017-08-13",29.6588
"2017-08-14",29.9843
"2017-08-15",26.3657
"2017-08-16",29.2011
"2017-08-17",30.7978
"2017-08-18",32.4932
"2017-08-19",33.062
"2017-08-20",30.2914
"2017-08-21",28.5355
"2017-08-22",30.1368
"2017-08-23",30.6072
"2017-08-24",27.344
"2017-08-25",30.766
"2017-08-26",32.7993
"2017-08-27",33.4171
"2017-08-28",33.3259
"2017-08-29",32.8349
"2017-08-30",32.9253
"2017-08-31",31.4769
"2017-09-01",31.1241
"2017-09-02",32.2282
"2017-09-03",33.6774
"2017-09-04",34.2199
"2017-09-05",32.8549
"2017-09-06",31.9725
"2017-09-07",30.6652
"2017-09-08",29.7198
"2017-09-09",26.2144
"2017-09-10",28.4169
"2017-09-11",30.9417
"2017-09-12",31.3464
"2017-09-13",30.828
"2017-09-14",26.3734
"2017-09-15",24.7693
"2017-09-16",25.3842
"2017-09-17",25.6641
"2017-09-18",26.894
"2017-09-19",26.4473
"2017-09-20",27.107
"2017-09-21",26.6062
"2017-09-22",23.6695
"2017-09-23",20.1381
"2017-09-24",18.1319
"2017-09-25",20.224
"2017-09-26",22.3459
"2017-09-27",16.3202
"2017-09-28",20.4116
"2017-09-29",22.5213
"2017-09-30",23.1021
"2017-10-01",23.7377
"2017-10-02",20.6332
"2017-10-03",23.9029
"2017-10-04",26.7905
"2017-10-05",26.0739
"2017-10-06",21.135
"2017-10-07",24.2264
"2017-10-08",24.4186
"2017-10-09",13.2699
"2017-10-10",18.4153
"2017-10-11",23.3808
"2017-10-12",24.0764
"2017-10-13",23.6249
"2017-10-14",21.2438
"2017-10-15",21.805
"2017-10-16",24.1721
"2017-10-17",24.5702
"2017-10-18",24.6775
"2017-10-19",22.451
"2017-10-20",22.2814
"2017-10-21",15.7109
"2017-10-22",21.0905
"2017-10-23",23.2417
"2017-10-24",21.9358
"2017-10-25",22.6231
"2017-10-26",22.2505
"2017-10-27",19.3872
"2017-10-28",19.8753
"2017-10-29",21.5825
"2017-10-30",19.4626
"2017-10-31",18.2522
"2017-11-01",18.976
"2017-11-02",18.0848
"2017-11-03",18.6649
"2017-11-04",18.5745
"2017-11-05",17.0509
"2017-11-06",16.0459
"2017-11-07",14.6533
"2017-11-08",13.5563
"2017-11-09",17.7638
"2017-11-10",19.3576
"2017-11-11",18.2964
"2017-11-12",17.9436
"2017-11-13",20.0352
"2017-11-14",19.4623
"2017-11-15",17.7438
"2017-11-16",18.3735
"2017-11-17",15.3975
"2017-11-18",9.4858
"2017-11-19",12.044
"2017-11-20",13.9235
"2017-11-21",17.4887
"2017-11-22",18.7272
"2017-11-23",18.8637
"2017-11-24",20.1745
"2017-11-25",19.8509
"2017-11-26",20.6486
"2017-11-27",19.8719
"2017-11-28",13.6285
"2017-11-29",13.7432
"2017-11-30",14.1556
"2017-12-01",15.138
"2017-12-02",15.7344
"2017-12-03",15.5102
"2017-12-04",6.1374
"2017-12-05",6.3135
"2017-12-06",8.134
"2017-12-07",3.9696
"2017-12-08",10.5999
"2017-12-09",11.6032
