"DateTime","(deg C) Max Temperature (gridMET) at 1, 2005-01-01 to 2014-12-28"
"2007-12-15",-1.8722
"2007-12-16",0.2303
"2007-12-17",2.7479
"2007-12-18",3.3497
"2007-12-19",3.9165
"2007-12-20",3.8657
"2007-12-21",2.6673
"2007-12-22",-1.1499
"2007-12-23",1.1627
"2007-12-24",2.5413
"2007-12-25",0.4658
"2007-12-26",-1.5798
"2007-12-27",-3.4202
"2007-12-28",-2.8367
"2007-12-29",0.1816
"2007-12-30",2.8158
"2007-12-31",1.7976
"2008-01-01",0.1828
"2008-01-02",1.9017
"2008-01-03",6.3211
"2008-01-04",6.9688
"2008-01-05",8.7528
"2008-01-06",8.906
"2008-01-07",6.3429
"2008-01-08",4.2378
"2008-01-09",4.856
"2008-01-10",3.1751
"2008-01-11",4.5579
"2008-01-12",2.9809
"2008-01-13",2.1456
"2008-01-14",2.7537
"2008-01-15",2.9232
"2008-01-16",-1.5916
"2008-01-17",-3.8134
"2008-01-18",-1.7499
"2008-01-19",-0.406
"2008-01-20",2.5208
"2008-01-21",3.6447
"2008-01-22",4.0198
"2008-01-23",6.1882
"2008-01-24",7.3445
"2008-01-25",4.7763
"2008-01-26",4.8205
"2008-01-27",5.6549
"2008-01-28",6.2872
"2008-01-29",2.8704
"2008-01-30",0.4381
"2008-01-31",-0.1806
"2008-02-01",3.6624
"2008-02-02",4.3935
"2008-02-03",6.6588
"2008-02-04",6.2392
"2008-02-05",-0.2425
"2008-02-06",1.3638
"2008-02-07",3.4412
"2008-02-08",5.5171
"2008-02-09",6.0872
"2008-02-10",7.2994
"2008-02-11",7.4727
"2008-02-12",7.7259
"2008-02-13",9.9748
"2008-02-14",9.824
"2008-02-15",9.5647
"2008-02-16",9.0229
"2008-02-17",7.7381
"2008-02-18",8.7955
"2008-02-19",10.76
"2008-02-20",11.4043
"2008-02-21",9.4091
"2008-02-22",9.1324
"2008-02-23",9.4714
"2008-02-24",13.0125
"2008-02-25",11.1287
"2008-02-26",11.6327
"2008-02-27",14.1822
"2008-02-28",16.3824
"2008-02-29",15.8137
"2008-03-01",18.9538
"2008-03-02",11.5284
"2008-03-03",7.3507
"2008-03-04",11.4404
"2008-03-05",7.5589
"2008-03-06",4.5449
"2008-03-07",8.2714
"2008-03-08",10.9112
"2008-03-09",10.5516
"2008-03-10",12.8831
"2008-03-11",14.2105
"2008-03-12",17.1874
"2008-03-13",18.4132
"2008-03-14",14.8018
"2008-03-15",14.0041
"2008-03-16",10.9937
"2008-03-17",7.5538
"2008-03-18",11.7992
"2008-03-19",15.6183
"2008-03-20",18.3154
"2008-03-21",17.0875
"2008-03-22",15.0048
"2008-03-23",15.8671
"2008-03-24",19.7949
"2008-03-25",20.4983
"2008-03-26",20.9712
"2008-03-27",19.0348
"2008-03-28",19.969
"2008-03-29",20.0499
"2008-03-30",19.1278
"2008-03-31",14.9988
"2008-04-01",18.283
"2008-04-02",19.6737
"2008-04-03",15.3476
"2008-04-04",17.1633
"2008-04-05",17.9422
"2008-04-06",18.9826
"2008-04-07",18.0704
"2008-04-08",18.8498
"2008-04-09",14.3513
"2008-04-10",9.9194
"2008-04-11",10.9148
"2008-04-12",15.0739
"2008-04-13",20.5623
"2008-04-14",24.8505
"2008-04-15",24.6272
"2008-04-16",16.2794
"2008-04-17",12.8021
"2008-04-18",20.5096
"2008-04-19",24.2743
"2008-04-20",20.1771
"2008-04-21",19.9456
"2008-04-22",23.0358
"2008-04-23",23.4021
"2008-04-24",20.5307
"2008-04-25",17.4541
"2008-04-26",19.2089
"2008-04-27",19.5623
"2008-04-28",24.3419
"2008-04-29",25.7569
"2008-04-30",23.0386
"2008-05-01",13.7737
"2008-05-02",14.0351
"2008-05-03",20.5702
"2008-05-04",24.0888
"2008-05-05",24.4935
"2008-05-06",23.4918
"2008-05-07",24.5068
"2008-05-08",22.1522
"2008-05-09",23.5728
"2008-05-10",21.7625
"2008-05-11",26.1941
"2008-05-12",23.9254
"2008-05-13",17.6941
"2008-05-14",20.9943
"2008-05-15",19.3338
"2008-05-16",21.7746
"2008-05-17",26.3113
"2008-05-18",29.3748
"2008-05-19",31.8422
"2008-05-20",33.0684
"2008-05-21",24.7396
"2008-05-22",17.3152
"2008-05-23",15.7584
"2008-05-24",15.4188
"2008-05-25",22.714
"2008-05-26",20.8347
"2008-05-27",24.4894
"2008-05-28",26.2194
"2008-05-29",23.8324
"2008-05-30",25.412
"2008-05-31",28.4852
"2008-06-01",30.2905
"2008-06-02",29.4441
"2008-06-03",27.63
"2008-06-04",26.2026
"2008-06-05",19.9949
"2008-06-06",27.8736
"2008-06-07",28.4209
"2008-06-08",25.7054
"2008-06-09",27.9309
"2008-06-10",31.8166
"2008-06-11",25.438
"2008-06-12",25.611
"2008-06-13",28.6061
"2008-06-14",32.6908
"2008-06-15",33.7349
"2008-06-16",33.6796
"2008-06-17",33.4351
"2008-06-18",33.0149
"2008-06-19",33.2676
"2008-06-20",32.6643
"2008-06-21",33.8123
"2008-06-22",33.9248
"2008-06-23",33.634
"2008-06-24",33.0425
"2008-06-25",32.9374
"2008-06-26",32.2786
"2008-06-27",32.6954
"2008-06-28",34.039
"2008-06-29",33.5266
"2008-06-30",32.0185
"2008-07-01",33.3738
"2008-07-02",33.517
"2008-07-03",33.9878
"2008-07-04",34.3196
"2008-07-05",32.0982
"2008-07-06",32.1384
"2008-07-07",31.2673
"2008-07-08",32.8903
"2008-07-09",32.0597
"2008-07-10",33.0338
"2008-07-11",28.6784
"2008-07-12",30.4609
"2008-07-13",29.4075
"2008-07-14",27.4448
"2008-07-15",30.3394
"2008-07-16",31.3498
"2008-07-17",31.9136
"2008-07-18",32.8641
"2008-07-19",34.4291
"2008-07-20",30.2041
"2008-07-21",30.2098
"2008-07-22",31.1588
"2008-07-23",31.4841
"2008-07-24",33.4845
"2008-07-25",33.3502
"2008-07-26",30.7116
"2008-07-27",31.7448
"2008-07-28",32.2139
"2008-07-29",33.3187
"2008-07-30",34.0907
"2008-07-31",33.9705
"2008-08-01",34.4974
"2008-08-02",34.2214
"2008-08-03",32.6282
"2008-08-04",32.0093
"2008-08-05",30.8505
"2008-08-06",29.5864
"2008-08-07",30.4052
"2008-08-08",28.9737
"2008-08-09",29.3188
"2008-08-10",30.2083
"2008-08-11",31.7948
"2008-08-12",32.6405
"2008-08-13",30.5333
"2008-08-14",31.2713
"2008-08-15",31.6193
"2008-08-16",29.8671
"2008-08-17",28.773
"2008-08-18",29.5204
"2008-08-19",30.3418
"2008-08-20",30.048
"2008-08-21",30.5339
"2008-08-22",30.8849
"2008-08-23",33.0144
"2008-08-24",31.6461
"2008-08-25",30.0763
"2008-08-26",27.8214
"2008-08-27",30.9003
"2008-08-28",31.7293
"2008-08-29",31.2754
"2008-08-30",29.1493
"2008-08-31",24.1945
"2008-09-01",27.8249
"2008-09-02",26.8501
"2008-09-03",27.9768
"2008-09-04",27.7263
"2008-09-05",29.1548
"2008-09-06",29.149
"2008-09-07",30.9337
"2008-09-08",29.1381
"2008-09-09",27.2046
"2008-09-10",26.118
"2008-09-11",25.0818
"2008-09-12",24.7157
"2008-09-13",25.5868
"2008-09-14",26.4966
"2008-09-15",27.4076
"2008-09-16",25.9651
"2008-09-17",25.3827
"2008-09-18",26.2747
"2008-09-19",26.4353
"2008-09-20",27.7734
"2008-09-21",26.8204
"2008-09-22",25.9587
"2008-09-23",25.8751
"2008-09-24",28.4795
"2008-09-25",27.9233
"2008-09-26",27.8136
"2008-09-27",27.7887
"2008-09-28",26.7863
"2008-09-29",26.5614
"2008-09-30",26.005
"2008-10-01",27.1001
"2008-10-02",27.0726
"2008-10-03",25.8752
"2008-10-04",19.5207
"2008-10-05",17.1811
"2008-10-06",18.6189
"2008-10-07",21.682
"2008-10-08",24.1106
"2008-10-09",24.6583
"2008-10-10",21.8676
"2008-10-11",18.3049
"2008-10-12",11.2994
"2008-10-13",11.5314
"2008-10-14",14.6554
"2008-10-15",18.7406
"2008-10-16",21.0061
"2008-10-17",22.9162
"2008-10-18",23.159
"2008-10-19",22.7415
"2008-10-20",22.9674
"2008-10-21",21.9747
"2008-10-22",12.8787
"2008-10-23",15.7853
"2008-10-24",19.1328
"2008-10-25",20.7972
"2008-10-26",22.5232
"2008-10-27",22.6295
"2008-10-28",23.9908
"2008-10-29",23.9957
"2008-10-30",24.0232
"2008-10-31",23.0014
"2008-11-01",22.8806
"2008-11-02",21.1782
"2008-11-03",17.9942
"2008-11-04",15.9438
"2008-11-05",8.5235
"2008-11-06",6.74
"2008-11-07",9.2497
"2008-11-08",12.6957
"2008-11-09",14.7178
"2008-11-10",9.856
"2008-11-11",10.3732
"2008-11-12",11.4528
"2008-11-13",16.0283
"2008-11-14",13.2017
"2008-11-15",11.3836
"2008-11-16",14.4778
"2008-11-17",16.8136
"2008-11-18",18.2094
"2008-11-19",17.158
"2008-11-20",15.5269
"2008-11-21",13.9258
"2008-11-22",15.2895
"2008-11-23",14.2107
"2008-11-24",12.8924
"2008-11-25",14.5206
"2008-11-26",13.6821
"2008-11-27",9.962
"2008-11-28",8.8104
"2008-11-29",9.0778
"2008-11-30",11.7868
"2008-12-01",14.31
"2008-12-02",16.7498
"2008-12-03",9.2776
"2008-12-04",9.935
"2008-12-05",8.7902
"2008-12-06",10.3548
"2008-12-07",12.3211
"2008-12-08",10.1975
"2008-12-09",4.9058
"2008-12-10",4.7007
"2008-12-11",7.3234
"2008-12-12",9.6657
"2008-12-13",10.4726
"2008-12-14",5.291
"2008-12-15",2.3506
"2008-12-16",3.8284
"2008-12-17",4.526
"2008-12-18",4.3028
"2008-12-19",2.9461
"2008-12-20",1.4893
"2008-12-21",1.9757
"2008-12-22",4.3015
"2008-12-23",2.2601
"2008-12-24",1.4098
"2008-12-25",4.9298
"2008-12-26",4.305
"2008-12-27",-4.9569
"2008-12-28",-0.9514
"2008-12-29",1.2761
"2008-12-30",3.507
"2008-12-31",4.6983
"2009-01-01",6.9978
"2009-01-02",8.5268
"2009-01-03",6.7314
"2009-01-04",4.1741
"2009-01-05",2.6363
"2009-01-06",3.0196
"2009-01-07",5.5932
"2009-01-08",7.2622
"2009-01-09",6.7602
"2009-01-10",3.992
"2009-01-11",4.7383
"2009-01-12",7.3094
"2009-01-13",6.8318
"2009-01-14",6.8309
"2009-01-15",7.3849
"2009-01-16",7.5442
"2009-01-17",7.0987
"2009-01-18",8.0547
"2009-01-19",8.051
"2009-01-20",9.7195
"2009-01-21",11.7749
"2009-01-22",12.0392
"2009-01-23",11.309
"2009-01-24",14.4671
"2009-01-25",12.4492
"2009-01-26",9.4027
"2009-01-27",4.3685
"2009-01-28",4.5713
"2009-01-29",4.7578
"2009-01-30",9.882
"2009-01-31",7.9574
"2009-02-01",9.1441
"2009-02-02",9.5719
"2009-02-03",10.666
"2009-02-04",12.4672
"2009-02-05",14.1916
"2009-02-06",13.5806
"2009-02-07",13.6387
"2009-02-08",10.3353
"2009-02-09",6.9927
"2009-02-10",3.835
"2009-02-11",3.8613
"2009-02-12",6.2957
"2009-02-13",5.382
"2009-02-14",4.7738
"2009-02-15",6.5317
"2009-02-16",10.7898
"2009-02-17",8.8107
"2009-02-18",7.5274
"2009-02-19",8.154
"2009-02-20",10.6544
"2009-02-21",12.1128
"2009-02-22",15.213
"2009-02-23",20.0385
"2009-02-24",18.2471
"2009-02-25",19.309
"2009-02-26",15.8347
"2009-02-27",14.0334
"2009-02-28",12.2373
"2009-03-01",17.7449
"2009-03-02",20.8368
"2009-03-03",19.3324
"2009-03-04",18.5907
"2009-03-05",15.2542
"2009-03-06",14.3017
"2009-03-07",8.0951
"2009-03-08",13.6868
"2009-03-09",12.4961
"2009-03-10",10.0822
"2009-03-11",15.2273
"2009-03-12",15.4669
"2009-03-13",13.7022
"2009-03-14",13.2645
"2009-03-15",14.4881
"2009-03-16",17.5533
"2009-03-17",20.1148
"2009-03-18",21.1363
"2009-03-19",21.9945
"2009-03-20",21.5934
"2009-03-21",21.5538
"2009-03-22",18.0657
"2009-03-23",9.9775
"2009-03-24",11.621
"2009-03-25",12.0046
"2009-03-26",10.6771
"2009-03-27",6.8383
"2009-03-28",13.3935
"2009-03-29",18.1549
"2009-03-30",9.9424
"2009-03-31",13.0202
"2009-04-01",10.7368
"2009-04-02",15.9443
"2009-04-03",16.7849
"2009-04-04",9.1155
"2009-04-05",11.7809
"2009-04-06",17.2557
"2009-04-07",21.8158
"2009-04-08",19.0884
"2009-04-09",16.0683
"2009-04-10",19.6498
"2009-04-11",13.863
"2009-04-12",16.4855
"2009-04-13",19.8568
"2009-04-14",20.9048
"2009-04-15",15.8883
"2009-04-16",8.4192
"2009-04-17",13.2775
"2009-04-18",17.3039
"2009-04-19",20.6405
"2009-04-20",23.5313
"2009-04-21",25.2588
"2009-04-22",26.5189
"2009-04-23",25.89
"2009-04-24",24.4682
"2009-04-25",19.9683
"2009-04-26",14.9289
"2009-04-27",19.8063
"2009-04-28",22.6383
"2009-04-29",23.2876
"2009-04-30",23.5017
"2009-05-01",24.4618
"2009-05-02",19.9812
"2009-05-03",23.2961
"2009-05-04",23.3213
"2009-05-05",24.6978
"2009-05-06",27.3068
"2009-05-07",28.5377
"2009-05-08",26.3027
"2009-05-09",27.5781
"2009-05-10",27.6762
"2009-05-11",28.176
"2009-05-12",27.7631
"2009-05-13",26.4295
"2009-05-14",27.1687
"2009-05-15",27.1322
"2009-05-16",27.6133
"2009-05-17",29.5831
"2009-05-18",30.9922
"2009-05-19",28.5835
"2009-05-20",26.0914
"2009-05-21",24.7611
"2009-05-22",21.4742
"2009-05-23",21.5751
"2009-05-24",22.9595
"2009-05-25",21.9953
"2009-05-26",22.3825
"2009-05-27",23.8997
"2009-05-28",25.7136
"2009-05-29",25.5199
"2009-05-30",25.6843
"2009-05-31",25.7133
"2009-06-01",25.4362
"2009-06-02",26.2885
"2009-06-03",27.4997
"2009-06-04",29.9481
"2009-06-05",27.2102
"2009-06-06",24.6549
"2009-06-07",22.0727
"2009-06-08",24.4204
"2009-06-09",22.5081
"2009-06-10",23.5823
"2009-06-11",24.0901
"2009-06-12",25.2748
"2009-06-13",26.7288
"2009-06-14",26.2039
"2009-06-15",25.3246
"2009-06-16",26.2978
"2009-06-17",25.9113
"2009-06-18",26.8356
"2009-06-19",28.304
"2009-06-20",26.6343
"2009-06-21",27.9188
"2009-06-22",30.6023
"2009-06-23",31.1438
"2009-06-24",31.2022
"2009-06-25",31.9677
"2009-06-26",28.8107
"2009-06-27",30.0652
"2009-06-28",31.5268
"2009-06-29",32.4875
"2009-06-30",32.8635
"2009-07-01",33.3308
"2009-07-02",31.0983
"2009-07-03",30.6742
"2009-07-04",30.6847
"2009-07-05",32.6633
"2009-07-06",33.0175
"2009-07-07",31.8776
"2009-07-08",32.047
"2009-07-09",32.7292
"2009-07-10",34.0843
"2009-07-11",34.3308
"2009-07-12",34.8006
"2009-07-13",34.014
"2009-07-14",34.2499
"2009-07-15",34.4604
"2009-07-16",34.4524
"2009-07-17",35.6493
"2009-07-18",35.7624
"2009-07-19",35.9941
"2009-07-20",33.0043
"2009-07-21",29.9339
"2009-07-22",32.9437
"2009-07-23",34.0185
"2009-07-24",33.9144
"2009-07-25",33.3865
"2009-07-26",33.0388
"2009-07-27",34.2782
"2009-07-28",34.0973
"2009-07-29",31.9486
"2009-07-30",30.3803
"2009-07-31",31.8401
"2009-08-01",33.2747
"2009-08-02",34.2241
"2009-08-03",33.1235
"2009-08-04",34.2031
"2009-08-05",34.6818
"2009-08-06",32.4503
"2009-08-07",29.8429
"2009-08-08",27.5617
"2009-08-09",29.3215
"2009-08-10",31.6522
"2009-08-11",33.2421
"2009-08-12",33.5009
"2009-08-13",30.6513
"2009-08-14",30.2486
"2009-08-15",29.5246
"2009-08-16",29.5066
"2009-08-17",30.6437
"2009-08-18",31.1712
"2009-08-19",31.5247
"2009-08-20",32.884
"2009-08-21",34.3699
"2009-08-22",32.2858
"2009-08-23",30.6861
"2009-08-24",29.2886
"2009-08-25",28.9654
"2009-08-26",30.0396
"2009-08-27",31.5972
"2009-08-28",32.2522
"2009-08-29",33.119
"2009-08-30",32.7513
"2009-08-31",31.6361
"2009-09-01",31.0844
"2009-09-02",31.3018
"2009-09-03",30.6586
"2009-09-04",29.155
"2009-09-05",26.6688
"2009-09-06",26.2497
"2009-09-07",28.3359
"2009-09-08",27.876
"2009-09-09",28.4817
"2009-09-10",26.959
"2009-09-11",27.2783
"2009-09-12",27.8977
"2009-09-13",26.7407
"2009-09-14",27.4
"2009-09-15",25.593
"2009-09-16",23.7267
"2009-09-17",24.4536
"2009-09-18",24.8067
"2009-09-19",24.0323
"2009-09-20",25.4066
"2009-09-21",24.2982
"2009-09-22",17.6962
"2009-09-23",20.0531
"2009-09-24",21.5947
"2009-09-25",25.1351
"2009-09-26",27.7322
"2009-09-27",28.3497
"2009-09-28",28.9461
"2009-09-29",28.4778
"2009-09-30",24.0102
"2009-10-01",14.662
"2009-10-02",20.1144
"2009-10-03",21.3349
"2009-10-04",21.4795
"2009-10-05",17.2982
"2009-10-06",18.287
"2009-10-07",20.6097
"2009-10-08",17.2369
"2009-10-09",18.7752
"2009-10-10",20.2291
"2009-10-11",20.3704
"2009-10-12",20.382
"2009-10-13",19.7563
"2009-10-14",20.7982
"2009-10-15",22.0808
"2009-10-16",22.7931
"2009-10-17",24.4582
"2009-10-18",25.7747
"2009-10-19",23.9172
"2009-10-20",18.8114
"2009-10-21",15.6313
"2009-10-22",16.18
"2009-10-23",17.012
"2009-10-24",18.7053
"2009-10-25",15.0458
"2009-10-26",13.1443
"2009-10-27",15.2378
"2009-10-28",6.5999
"2009-10-29",1.6969
"2009-10-30",6.1944
"2009-10-31",10.8632
"2009-11-01",15.3629
"2009-11-02",17.5331
"2009-11-03",19.991
"2009-11-04",20.9299
"2009-11-05",22.2693
"2009-11-06",21.7047
"2009-11-07",20.7064
"2009-11-08",17.5953
"2009-11-09",18.3125
"2009-11-10",19.8742
"2009-11-11",20.2004
"2009-11-12",18.5651
"2009-11-13",12.3032
"2009-11-14",9.9619
"2009-11-15",5.8526
"2009-11-16",6.2093
"2009-11-17",8.8943
"2009-11-18",11.3563
"2009-11-19",11.6127
"2009-11-20",12.4565
"2009-11-21",13.1007
"2009-11-22",11.5731
"2009-11-23",7.5521
"2009-11-24",7.6146
"2009-11-25",8.8468
"2009-11-26",11.7631
"2009-11-27",13.296
"2009-11-28",13.001
"2009-11-29",9.9663
"2009-11-30",11.3165
"2009-12-01",11.8335
"2009-12-02",8.7726
"2009-12-03",3.263
"2009-12-04",0.1221
"2009-12-05",3.3234
"2009-12-06",3.1041
"2009-12-07",5.5601
"2009-12-08",5.0161
"2009-12-09",-0.7737
"2009-12-10",0.1293
"2009-12-11",0.995
"2009-12-12",4.4242
"2009-12-13",7.1289
"2009-12-14",6.2071
"2009-12-15",3.9766
"2009-12-16",4.7772
"2009-12-17",3.9878
"2009-12-18",3.6469
"2009-12-19",3.9629
"2009-12-20",4.1242
"2009-12-21",5.1694
"2009-12-22",6.8153
"2009-12-23",2.9431
"2009-12-24",-0.446
"2009-12-25",-1.0573
"2009-12-26",-3.4496
"2009-12-27",-3.0387
"2009-12-28",-1.4511
"2009-12-29",1.0896
"2009-12-30",1.8566
"2009-12-31",1.8345
"2010-01-01",2.9408
"2010-01-02",5.214
"2010-01-03",3.6711
"2010-01-04",3.9585
"2010-01-05",6.3803
"2010-01-06",5.9393
"2010-01-07",3.9811
"2010-01-08",2.9204
"2010-01-09",4.6806
"2010-01-10",4.7179
"2010-01-11",6.6415
"2010-01-12",8.0538
"2010-01-13",7.2393
"2010-01-14",6.3167
"2010-01-15",7.3005
"2010-01-16",6.6396
"2010-01-17",7.2358
"2010-01-18",3.7361
"2010-01-19",4.8145
"2010-01-20",3.3353
"2010-01-21",3.6197
"2010-01-22",1.8772
"2010-01-23",0.9814
"2010-01-24",1.2309
"2010-01-25",3.2062
"2010-01-26",5.5238
"2010-01-27",4.7898
"2010-01-28",2.6811
"2010-01-29",4.3778
"2010-01-30",4.7177
"2010-01-31",5.7682
"2010-02-01",5.6629
"2010-02-02",4.6421
"2010-02-03",3.6139
"2010-02-04",6.2524
"2010-02-05",7.25
"2010-02-06",8.1211
"2010-02-07",5.2454
"2010-02-08",4.4576
"2010-02-09",5.4188
"2010-02-10",5.6064
"2010-02-11",6.2604
"2010-02-12",8.199
"2010-02-13",9.7366
"2010-02-14",8.2725
"2010-02-15",8.3632
"2010-02-16",8.9937
"2010-02-17",10.0588
"2010-02-18",10.7835
"2010-02-19",9.0639
"2010-02-20",6.6932
"2010-02-21",4.7218
"2010-02-22",1.7849
"2010-02-23",4.4228
"2010-02-24",5.3984
"2010-02-25",6.5393
"2010-02-26",8.1939
"2010-02-27",9.4836
"2010-02-28",9.5244
"2010-03-01",11.5014
"2010-03-02",12.544
"2010-03-03",13.4827
"2010-03-04",12.5582
"2010-03-05",11.0711
"2010-03-06",13.4294
"2010-03-07",10.3236
"2010-03-08",7.5023
"2010-03-09",7.1608
"2010-03-10",4.9203
"2010-03-11",8.3473
"2010-03-12",13.4302
"2010-03-13",14.4383
"2010-03-14",6.8039
"2010-03-15",12.1518
"2010-03-16",16.1161
"2010-03-17",18.2968
"2010-03-18",18.2213
"2010-03-19",10.7082
"2010-03-20",10.2426
"2010-03-21",16.6168
"2010-03-22",17.1491
"2010-03-23",11.8362
"2010-03-24",12.7031
"2010-03-25",14.6842
"2010-03-26",10.2208
"2010-03-27",12.0776
"2010-03-28",16.6639
"2010-03-29",20.5474
"2010-03-30",22.1263
"2010-03-31",17.408
"2010-04-01",9.1363
"2010-04-02",10.3839
"2010-04-03",16.5094
"2010-04-04",18.732
"2010-04-05",18.1241
"2010-04-06",9.9409
"2010-04-07",13.6156
"2010-04-08",18.6739
"2010-04-09",20.9401
"2010-04-10",20.8842
"2010-04-11",21.9733
"2010-04-12",20.9212
"2010-04-13",16.1739
"2010-04-14",21.0686
"2010-04-15",23.0277
"2010-04-16",22.7228
"2010-04-17",22.1331
"2010-04-18",23.326
"2010-04-19",22.1411
"2010-04-20",21.3849
"2010-04-21",18.6225
"2010-04-22",10.6787
"2010-04-23",11.6753
"2010-04-24",19.4222
"2010-04-25",21.2071
"2010-04-26",21.9961
"2010-04-27",23.6832
"2010-04-28",22.5075
"2010-04-29",11.3719
"2010-04-30",11.3525
"2010-05-01",13.6321
"2010-05-02",11.1718
"2010-05-03",19.8209
"2010-05-04",24.4492
"2010-05-05",24.7523
"2010-05-06",22.3795
"2010-05-07",21.477
"2010-05-08",24.7758
"2010-05-09",24.2924
"2010-05-10",19.6973
"2010-05-11",17.1782
"2010-05-12",16.1348
"2010-05-13",17.537
"2010-05-14",20.4198
"2010-05-15",22.1767
"2010-05-16",25.0936
"2010-05-17",25.408
"2010-05-18",20.8322
"2010-05-19",23.3883
"2010-05-20",26.6943
"2010-05-21",27.439
"2010-05-22",24.555
"2010-05-23",23.3976
"2010-05-24",18.4243
"2010-05-25",24.3642
"2010-05-26",27.7508
"2010-05-27",29.6904
"2010-05-28",28.9799
"2010-05-29",25.3339
"2010-05-30",26.9395
"2010-05-31",28.4282
"2010-06-01",27.0846
"2010-06-02",28.3912
"2010-06-03",29.7923
"2010-06-04",32.0682
"2010-06-05",34.9583
"2010-06-06",36.2049
"2010-06-07",34.2576
"2010-06-08",33.6987
"2010-06-09",32.8367
"2010-06-10",29.5276
"2010-06-11",25.7701
"2010-06-12",21.9879
"2010-06-13",22.6505
"2010-06-14",25.8065
"2010-06-15",29.1071
"2010-06-16",29.9018
"2010-06-17",30.31
"2010-06-18",31.2999
"2010-06-19",31.3288
"2010-06-20",31.1447
"2010-06-21",31.0357
"2010-06-22",31.5608
"2010-06-23",34.1228
"2010-06-24",33.9387
"2010-06-25",31.5063
"2010-06-26",31.8831
"2010-06-27",32.3005
"2010-06-28",32.0407
"2010-06-29",31.1548
"2010-06-30",30.862
"2010-07-01",30.8777
"2010-07-02",32.0535
"2010-07-03",31.5045
"2010-07-04",30.1231
"2010-07-05",30.9739
"2010-07-06",32.5868
"2010-07-07",31.9146
"2010-07-08",31.0061
"2010-07-09",31.2807
"2010-07-10",31.3962
"2010-07-11",32.5241
"2010-07-12",33.6281
"2010-07-13",34.1677
"2010-07-14",34.3657
"2010-07-15",36.3383
"2010-07-16",36.4484
"2010-07-17",36.201
"2010-07-18",36.9152
"2010-07-19",36.1032
"2010-07-20",34.1389
"2010-07-21",30.7591
"2010-07-22",28.7617
"2010-07-23",29.7089
"2010-07-24",29.7378
"2010-07-25",29.6443
"2010-07-26",29.3597
"2010-07-27",30.0424
"2010-07-28",29.9212
"2010-07-29",29.5512
"2010-07-30",29.7888
"2010-07-31",27.2618
"2010-08-01",25.5692
"2010-08-02",26.6337
"2010-08-03",29.0635
"2010-08-04",29.9658
"2010-08-05",28.9824
"2010-08-06",30.1692
"2010-08-07",24.895
"2010-08-08",26.2828
"2010-08-09",28.4464
"2010-08-10",29.9738
"2010-08-11",30.6391
"2010-08-12",31.0232
"2010-08-13",31.6843
"2010-08-14",32.7954
"2010-08-15",32.5335
"2010-08-16",29.5348
"2010-08-17",31.0314
"2010-08-18",29.6272
"2010-08-19",29.4283
"2010-08-20",30.7547
"2010-08-21",31.709
"2010-08-22",30.2284
"2010-08-23",29.8905
"2010-08-24",30.1213
"2010-08-25",30.1604
"2010-08-26",30.7891
"2010-08-27",29.2465
"2010-08-28",27.3287
"2010-08-29",27.1211
"2010-08-30",26.3038
"2010-08-31",27.8308
"2010-09-01",29.6102
"2010-09-02",30.9337
"2010-09-03",31.2057
"2010-09-04",32.0511
"2010-09-05",30.4905
"2010-09-06",28.9452
"2010-09-07",26.296
"2010-09-08",25.1915
"2010-09-09",24.5981
"2010-09-10",24.6843
"2010-09-11",27.4082
"2010-09-12",28.7373
"2010-09-13",29.5233
"2010-09-14",29.8492
"2010-09-15",29.5333
"2010-09-16",30.6646
"2010-09-17",31.0656
"2010-09-18",31.8407
"2010-09-19",31.6151
"2010-09-20",29.4419
"2010-09-21",29.1404
"2010-09-22",20.8903
"2010-09-23",24.0819
"2010-09-24",25.9055
"2010-09-25",27.7674
"2010-09-26",29.0246
"2010-09-27",31.0845
"2010-09-28",31.1044
"2010-09-29",30.8922
"2010-09-30",30.5795
"2010-10-01",30.0289
"2010-10-02",27.9373
"2010-10-03",25.5696
"2010-10-04",22.5442
"2010-10-05",19.498
"2010-10-06",20.9039
"2010-10-07",22.0405
"2010-10-08",19.8924
"2010-10-09",19.9644
"2010-10-10",20.5318
"2010-10-11",21.9697
"2010-10-12",22.6597
"2010-10-13",23.347
"2010-10-14",24.1212
"2010-10-15",23.4436
"2010-10-16",23.463
"2010-10-17",22.114
"2010-10-18",20.1836
"2010-10-19",20.3746
"2010-10-20",20.1831
"2010-10-21",14.6373
"2010-10-22",12.1906
"2010-10-23",13.945
"2010-10-24",15.7947
"2010-10-25",12.3245
"2010-10-26",11.7166
"2010-10-27",11.3259
"2010-10-28",17.0713
"2010-10-29",20.7919
"2010-10-30",19.6674
"2010-10-31",16.2747
"2010-11-01",16.5638
"2010-11-02",19.4456
"2010-11-03",20.4539
"2010-11-04",20.0283
"2010-11-05",20.465
"2010-11-06",20.062
"2010-11-07",17.9186
"2010-11-08",15.1779
"2010-11-09",8.5557
"2010-11-10",9.5362
"2010-11-11",7.3708
"2010-11-12",9.0216
"2010-11-13",9.8166
"2010-11-14",9.5079
"2010-11-15",10.9867
"2010-11-16",12.935
"2010-11-17",12.1106
"2010-11-18",14.9003
"2010-11-19",14.2367
"2010-11-20",13.6576
"2010-11-21",8.5271
"2010-11-22",5.1017
"2010-11-23",7.2858
"2010-11-24",3.3732
"2010-11-25",0.7451
"2010-11-26",5.3697
"2010-11-27",9.5808
