"DateTime","(deg C) Min Temperature (gridMET) at 1, 2000-01-01 to 2014-12-28"
"2005-12-08",-15.6778
"2005-12-09",-12.1018
"2005-12-10",-10.9709
"2005-12-11",-9.7909
"2005-12-12",-7.9603
"2005-12-13",-5.4133
"2005-12-14",-10.8231
"2005-12-15",-13.9692
"2005-12-16",-12.3357
"2005-12-17",-12.3389
"2005-12-18",-9.3633
"2005-12-19",-5.8821
"2005-12-20",-5.1479
"2005-12-21",-4.2723
"2005-12-22",-2.451
"2005-12-23",-2.4325
"2005-12-24",-4.1911
"2005-12-25",-3.1697
"2005-12-26",-3.9906
"2005-12-27",-5.0946
"2005-12-28",-4.6979
"2005-12-29",-4.0782
"2005-12-30",-7.0384
"2005-12-31",-1.5235
"2006-01-01",-3.9875
"2006-01-02",-3.0046
"2006-01-03",-2.3719
"2006-01-04",-4.0989
"2006-01-05",-6.8193
"2006-01-06",-5.5558
"2006-01-07",-4.6564
"2006-01-08",-4.9942
"2006-01-09",-10.0207
"2006-01-10",-10.2043
"2006-01-11",-9.098
"2006-01-12",-7.1677
"2006-01-13",-8.2058
"2006-01-14",-5.6324
"2006-01-15",-3.4248
"2006-01-16",-9.66
"2006-01-17",-12.4523
"2006-01-18",-8.3092
"2006-01-19",-5.5644
"2006-01-20",-10.2232
"2006-01-21",-11.1166
"2006-01-22",-11.1173
"2006-01-23",-12.3777
"2006-01-24",-11.293
"2006-01-25",-5.4829
"2006-01-26",-7.7466
"2006-01-27",-8.4367
"2006-01-28",-9.5096
"2006-01-29",-6.6764
"2006-01-30",-5.4788
"2006-01-31",-4.7972
"2006-02-01",-5.943
"2006-02-02",-4.3405
"2006-02-03",-5.0808
"2006-02-04",-5.3864
"2006-02-05",-5.6665
"2006-02-06",-9.5134
"2006-02-07",-7.0294
"2006-02-08",-6.2267
"2006-02-09",-4.4259
"2006-02-10",-6.3155
"2006-02-11",-10.1663
"2006-02-12",-10.7587
"2006-02-13",-7.8456
"2006-02-14",-8.2705
"2006-02-15",-4.1321
"2006-02-16",-8.1917
"2006-02-17",-7.4721
"2006-02-18",-6.6551
"2006-02-19",-5.9646
"2006-02-20",-6.4372
"2006-02-21",-7.2807
"2006-02-22",-9.5333
"2006-02-23",-8.3147
"2006-02-24",-5.0612
"2006-02-25",-3.152
"2006-02-26",-3.3684
"2006-02-27",0.0873
"2006-02-28",2.4625
"2006-03-01",1.7179
"2006-03-02",0.2538
"2006-03-03",-0.8188
"2006-03-04",-0.9598
"2006-03-05",-0.9191
"2006-03-06",1.3752
"2006-03-07",1.7115
"2006-03-08",-1.5916
"2006-03-09",-5.4937
"2006-03-10",-4.7627
"2006-03-11",-6.3468
"2006-03-12",-9.5697
"2006-03-13",-10.7728
"2006-03-14",-11.0416
"2006-03-15",-4.6383
"2006-03-16",-5.5404
"2006-03-17",-1.6697
"2006-03-18",-0.9606
"2006-03-19",-3.0899
"2006-03-20",-4.7186
"2006-03-21",-3.451
"2006-03-22",-3.6619
"2006-03-23",-2.2101
"2006-03-24",-1.1315
"2006-03-25",1.1314
"2006-03-26",1.2656
"2006-03-27",-1.1138
"2006-03-28",3.08
"2006-03-29",2.2759
"2006-03-30",-1.6176
"2006-03-31",-1.4904
"2006-04-01",2.3502
"2006-04-02",-1.3606
"2006-04-03",2.1638
"2006-04-04",5.8386
"2006-04-05",2.289
"2006-04-06",-3.1433
"2006-04-07",-2.1805
"2006-04-08",2.1826
"2006-04-09",3.921
"2006-04-10",5.0349
"2006-04-11",2.9739
"2006-04-12",3.0767
"2006-04-13",6.2786
"2006-04-14",7.8233
"2006-04-15",2.62
"2006-04-16",3.5478
"2006-04-17",3.0879
"2006-04-18",-2.9454
"2006-04-19",-3.3745
"2006-04-20",0.8057
"2006-04-21",4.4026
"2006-04-22",7.7725
"2006-04-23",4.8989
"2006-04-24",-0.8161
"2006-04-25",2.3143
"2006-04-26",3.6279
"2006-04-27",7.5409
"2006-04-28",3.6456
"2006-04-29",1.867
"2006-04-30",4.6851
"2006-05-01",6.2149
"2006-05-02",9.5736
"2006-05-03",6.6502
"2006-05-04",5.8573
"2006-05-05",3.7772
"2006-05-06",3.4028
"2006-05-07",5.989
"2006-05-08",6.7372
"2006-05-09",6.8478
"2006-05-10",2.2133
"2006-05-11",3.8418
"2006-05-12",9.1036
"2006-05-13",10.3557
"2006-05-14",12.1483
"2006-05-15",11.9868
"2006-05-16",11.732
"2006-05-17",11.4783
"2006-05-18",12.9341
"2006-05-19",12.3206
"2006-05-20",11.1573
"2006-05-21",10.9365
"2006-05-22",9.9838
"2006-05-23",2.629
"2006-05-24",8.9375
"2006-05-25",12.5156
"2006-05-26",9.8854
"2006-05-27",7.3916
"2006-05-28",5.7822
"2006-05-29",3.033
"2006-05-30",6.1832
"2006-05-31",7.7869
"2006-06-01",10.4654
"2006-06-02",12.3354
"2006-06-03",12.9291
"2006-06-04",14.6936
"2006-06-05",14.5444
"2006-06-06",16.4918
"2006-06-07",15.3433
"2006-06-08",14.8375
"2006-06-09",12.6724
"2006-06-10",11.1989
"2006-06-11",10.9763
"2006-06-12",12.0548
"2006-06-13",12.3739
"2006-06-14",13.7973
"2006-06-15",9.7213
"2006-06-16",8.1573
"2006-06-17",8.4523
"2006-06-18",13.6322
"2006-06-19",14.8058
"2006-06-20",13.4918
"2006-06-21",13.4661
"2006-06-22",13.4777
"2006-06-23",14.4083
"2006-06-24",14.4877
"2006-06-25",14.132
"2006-06-26",13.3764
"2006-06-27",14.7934
"2006-06-28",14.2489
"2006-06-29",15.0421
"2006-06-30",16.9106
"2006-07-01",16.8919
"2006-07-02",16.8839
"2006-07-03",16.3167
"2006-07-04",16.334
"2006-07-05",16.4649
"2006-07-06",15.9307
"2006-07-07",12.7408
"2006-07-08",11.0653
"2006-07-09",13.751
"2006-07-10",15.1157
"2006-07-11",14.8758
"2006-07-12",15.5768
"2006-07-13",15.2467
"2006-07-14",17.1313
"2006-07-15",17.8278
"2006-07-16",17.8511
"2006-07-17",18.4658
"2006-07-18",18.8487
"2006-07-19",18.3131
"2006-07-20",18.5649
"2006-07-21",19.4802
"2006-07-22",18.2768
"2006-07-23",19.5824
"2006-07-24",18.8436
"2006-07-25",19.301
"2006-07-26",18.8533
"2006-07-27",17.9757
"2006-07-28",16.3576
"2006-07-29",15.8071
"2006-07-30",15.3768
"2006-07-31",16.3437
"2006-08-01",13.7768
"2006-08-02",13.9199
"2006-08-03",14.9118
"2006-08-04",15.6368
"2006-08-05",13.4734
"2006-08-06",16.0284
"2006-08-07",15.7311
"2006-08-08",15.5767
"2006-08-09",17.8536
"2006-08-10",16.6941
"2006-08-11",16.6818
"2006-08-12",15.0939
"2006-08-13",13.9812
"2006-08-14",15.283
"2006-08-15",13.8346
"2006-08-16",13.6496
"2006-08-17",13.6035
"2006-08-18",14.7536
"2006-08-19",15.719
"2006-08-20",14.5884
"2006-08-21",15.4891
"2006-08-22",14.3573
"2006-08-23",14.0795
"2006-08-24",15.5519
"2006-08-25",14.2647
"2006-08-26",12.9386
"2006-08-27",12.4106
"2006-08-28",10.9842
"2006-08-29",12.5952
"2006-08-30",13.2981
"2006-08-31",13.4076
"2006-09-01",14.3621
"2006-09-02",13.7162
"2006-09-03",10.9967
"2006-09-04",10.8812
"2006-09-05",11.6848
"2006-09-06",12.2367
"2006-09-07",12.8556
"2006-09-08",9.7101
"2006-09-09",9.4023
"2006-09-10",9.2568
"2006-09-11",10.4203
"2006-09-12",10.7546
"2006-09-13",11.4942
"2006-09-14",10.0038
"2006-09-15",9.244
"2006-09-16",6.1734
"2006-09-17",0.4822
"2006-09-18",1.326
"2006-09-19",4.4048
"2006-09-20",7.2642
"2006-09-21",0.8141
"2006-09-22",4.8597
"2006-09-23",0.356
"2006-09-24",0.824
"2006-09-25",3.4522
"2006-09-26",7.5682
"2006-09-27",9.2293
"2006-09-28",7.7463
"2006-09-29",7.9549
"2006-09-30",9.5259
"2006-10-01",9.4355
"2006-10-02",10.1173
"2006-10-03",9.7112
"2006-10-04",9.5638
"2006-10-05",11.7076
"2006-10-06",9.6309
"2006-10-07",6.1112
"2006-10-08",6.2583
"2006-10-09",3.9446
"2006-10-10",2.8948
"2006-10-11",4.104
"2006-10-12",3.7874
"2006-10-13",4.6625
"2006-10-14",5.3855
"2006-10-15",4.0928
"2006-10-16",1.6596
"2006-10-17",2.3495
"2006-10-18",-0.9227
"2006-10-19",-3.5617
"2006-10-20",-0.4027
"2006-10-21",0.1155
"2006-10-22",-1.3887
"2006-10-23",-0.1237
"2006-10-24",4.0859
"2006-10-25",2.9331
"2006-10-26",-4.2315
"2006-10-27",-3.4689
"2006-10-28",-0.3832
"2006-10-29",0.8398
"2006-10-30",0.4188
"2006-10-31",-1.5603
"2006-11-01",-0.7406
"2006-11-02",-0.3818
"2006-11-03",1.1649
"2006-11-04",1.4755
"2006-11-05",-1.3105
"2006-11-06",-1.6332
"2006-11-07",0.2917
"2006-11-08",3.2581
"2006-11-09",2.7143
"2006-11-10",-3.0977
"2006-11-11",-5.9316
"2006-11-12",-2.7362
"2006-11-13",-5.4603
"2006-11-14",-3.0476
"2006-11-15",-7.5709
"2006-11-16",-4.6553
"2006-11-17",-2.075
"2006-11-18",-0.5054
"2006-11-19",-2.7548
"2006-11-20",-2.713
"2006-11-21",-1.912
"2006-11-22",-0.1407
"2006-11-23",-0.5269
"2006-11-24",0.5809
"2006-11-25",-0.424
"2006-11-26",-3.5473
"2006-11-27",-4.5138
"2006-11-28",-4.6745
"2006-11-29",-13.8593
"2006-11-30",-15.0701
"2006-12-01",-10.0253
"2006-12-02",-11.0345
"2006-12-03",-14.6412
"2006-12-04",-12.5214
"2006-12-05",-9.5999
"2006-12-06",-8.5499
"2006-12-07",-8.0018
"2006-12-08",-6.8802
"2006-12-09",-5.1078
"2006-12-10",-4.1114
"2006-12-11",-5.563
"2006-12-12",-6.4227
"2006-12-13",-4.6018
"2006-12-14",-2.8544
"2006-12-15",-1.6808
"2006-12-16",-1.7449
"2006-12-17",-2.2008
"2006-12-18",-4.2987
"2006-12-19",-6.919
"2006-12-20",-9.7381
"2006-12-21",-10.5505
"2006-12-22",-10.4291
"2006-12-23",-10.691
"2006-12-24",-10.4531
"2006-12-25",-11.1848
"2006-12-26",-8.5665
"2006-12-27",-4.1915
"2006-12-28",-4.0151
"2006-12-29",-6.6199
"2006-12-30",-8.8135
"2006-12-31",-8.532
"2007-01-01",-9.3738
"2007-01-02",-9.1751
"2007-01-03",-9.0732
"2007-01-04",-7.2527
"2007-01-05",-7.7582
"2007-01-06",-11.9453
"2007-01-07",-10.7223
"2007-01-08",-10.4287
"2007-01-09",-8.3066
"2007-01-10",-6.8684
"2007-01-11",-5.0907
"2007-01-12",-3.9739
"2007-01-13",-7.5807
"2007-01-14",-12.5817
"2007-01-15",-15.6972
"2007-01-16",-15.6735
"2007-01-17",-13.6859
"2007-01-18",-12.2057
"2007-01-19",-11.2614
"2007-01-20",-6.9668
"2007-01-21",-9.6982
"2007-01-22",-11.2738
"2007-01-23",-11.3327
"2007-01-24",-9.1505
"2007-01-25",-7.1531
"2007-01-26",-7.5046
"2007-01-27",-8.4153
"2007-01-28",-6.2445
"2007-01-29",-5.7712
"2007-01-30",-6.6317
"2007-01-31",-4.6024
"2007-02-01",-7.6203
"2007-02-02",-11.3822
"2007-02-03",-9.4734
"2007-02-04",-5.8798
"2007-02-05",-4.5905
"2007-02-06",-2.7453
"2007-02-07",-1.5634
"2007-02-08",-1.569
"2007-02-09",-1.336
"2007-02-10",0.5995
"2007-02-11",0.8616
"2007-02-12",-1.588
"2007-02-13",-2.3886
"2007-02-14",-5.028
"2007-02-15",-7.2736
"2007-02-16",-5.278
"2007-02-17",-3.993
"2007-02-18",-3.4992
"2007-02-19",-0.493
"2007-02-20",-2.9384
"2007-02-21",-3.1462
"2007-02-22",-1.7054
"2007-02-23",-2.8657
"2007-02-24",-7.8829
"2007-02-25",-7.539
"2007-02-26",-3.5569
"2007-02-27",-2.9342
"2007-02-28",-7.0046
"2007-03-01",-9.3645
"2007-03-02",-9.6244
"2007-03-03",-11.9249
"2007-03-04",-11.4471
"2007-03-05",-5.9058
"2007-03-06",-2.5822
"2007-03-07",-1.193
"2007-03-08",0.8458
"2007-03-09",0.5687
"2007-03-10",1.6647
"2007-03-11",-2.8897
"2007-03-12",-1.1136
"2007-03-13",2.0489
"2007-03-14",3.6771
"2007-03-15",3.3729
"2007-03-16",2.095
"2007-03-17",4.5048
"2007-03-18",5.5085
"2007-03-19",2.8544
"2007-03-20",1.561
"2007-03-21",2.4218
"2007-03-22",1.447
"2007-03-23",1.103
"2007-03-24",0.2527
"2007-03-25",0.7674
"2007-03-26",3.6913
"2007-03-27",2.3271
"2007-03-28",-3.9887
"2007-03-29",-4.3168
"2007-03-30",-3.3575
"2007-03-31",-2.3626
"2007-04-01",2.6
"2007-04-02",3.4037
"2007-04-03",4.0263
"2007-04-04",6.4094
"2007-04-05",6.5914
"2007-04-06",6.9488
"2007-04-07",6.2442
"2007-04-08",6.5843
"2007-04-09",4.06
"2007-04-10",2.2032
"2007-04-11",-3.7926
"2007-04-12",1.5549
"2007-04-13",0.6372
"2007-04-14",-1.3826
"2007-04-15",1.2318
"2007-04-16",0.2871
"2007-04-17",0.3601
"2007-04-18",2.4596
"2007-04-19",-3.8196
"2007-04-20",0.2324
"2007-04-21",3.3339
"2007-04-22",-1.0813
"2007-04-23",4.1358
"2007-04-24",0.8263
"2007-04-25",1.8457
"2007-04-26",5.7096
"2007-04-27",5.4647
"2007-04-28",7.8899
"2007-04-29",9.2461
"2007-04-30",8.8066
"2007-05-01",10.8992
"2007-05-02",6.2073
"2007-05-03",6.038
"2007-05-04",4.1413
"2007-05-05",1.593
"2007-05-06",-0.8743
"2007-05-07",1.1624
"2007-05-08",2.5023
"2007-05-09",5.2801
"2007-05-10",8.8719
"2007-05-11",9.7199
"2007-05-12",11.2429
"2007-05-13",11.7381
"2007-05-14",11.4368
"2007-05-15",9.4699
"2007-05-16",9.1335
"2007-05-17",9.4866
"2007-05-18",10.5779
"2007-05-19",13.1762
"2007-05-20",11.3308
"2007-05-21",8.9463
"2007-05-22",6.5487
"2007-05-23",3.8944
"2007-05-24",1.0836
"2007-05-25",7.2095
"2007-05-26",9.5677
"2007-05-27",10.6858
"2007-05-28",8.6095
"2007-05-29",8.1305
"2007-05-30",5.9651
"2007-05-31",9.6602
"2007-06-01",9.766
"2007-06-02",12.3078
"2007-06-03",13.2935
"2007-06-04",14.3108
"2007-06-05",13.8362
"2007-06-06",9.2833
"2007-06-07",1.7222
"2007-06-08",4.602
"2007-06-09",10.016
"2007-06-10",10.9846
"2007-06-11",9.5095
"2007-06-12",6.6838
"2007-06-13",10.9532
"2007-06-14",12.8938
"2007-06-15",15.2104
"2007-06-16",15.6715
"2007-06-17",13.8653
"2007-06-18",12.4255
"2007-06-19",14.2302
"2007-06-20",14.4867
"2007-06-21",15.9073
"2007-06-22",15.8756
"2007-06-23",16.1294
"2007-06-24",15.4286
"2007-06-25",14.0959
"2007-06-26",13.8093
"2007-06-27",14.9555
"2007-06-28",15.1426
"2007-06-29",15.5803
"2007-06-30",14.695
"2007-07-01",15.6947
"2007-07-02",16.6317
"2007-07-03",16.4032
"2007-07-04",15.6025
"2007-07-05",16.4398
"2007-07-06",16.0178
"2007-07-07",16.3775
"2007-07-08",17.2901
"2007-07-09",17.1197
"2007-07-10",17.4712
"2007-07-11",15.8973
"2007-07-12",15.8332
"2007-07-13",16.8455
"2007-07-14",17.1861
"2007-07-15",17.8171
"2007-07-16",17.2313
"2007-07-17",16.467
"2007-07-18",16.4787
"2007-07-19",17.6666
"2007-07-20",16.6488
"2007-07-21",16.6341
"2007-07-22",15.618
"2007-07-23",15.4832
"2007-07-24",16.1135
"2007-07-25",15.5287
"2007-07-26",15.1836
"2007-07-27",15.9221
"2007-07-28",15.5263
"2007-07-29",16.6865
"2007-07-30",15.9295
"2007-07-31",15.6624
"2007-08-01",17.1931
"2007-08-02",16.7866
"2007-08-03",16.684
"2007-08-04",16.2762
"2007-08-05",17.0123
"2007-08-06",15.1419
"2007-08-07",13.4373
"2007-08-08",12.9197
"2007-08-09",14.904
"2007-08-10",15.1187
"2007-08-11",16.6592
"2007-08-12",17.3697
"2007-08-13",18.6533
"2007-08-14",17.3513
"2007-08-15",16.6289
"2007-08-16",17.0775
"2007-08-17",16.19
"2007-08-18",16.958
"2007-08-19",16.9487
"2007-08-20",15.094
"2007-08-21",15.2476
"2007-08-22",15.738
"2007-08-23",14.2803
"2007-08-24",15.3811
"2007-08-25",16.8132
"2007-08-26",16.1226
"2007-08-27",15.8918
"2007-08-28",14.7518
"2007-08-29",16.0914
"2007-08-30",15.7213
"2007-08-31",15.7717
"2007-09-01",16.5318
"2007-09-02",15.581
"2007-09-03",14.4707
"2007-09-04",15.1801
"2007-09-05",14.4372
"2007-09-06",13.1831
"2007-09-07",12.7792
"2007-09-08",13.8579
"2007-09-09",13.6883
"2007-09-10",13.2404
"2007-09-11",13.2288
"2007-09-12",13.583
"2007-09-13",12.389
"2007-09-14",12.3604
"2007-09-15",12.8841
"2007-09-16",13.6043
"2007-09-17",11.503
"2007-09-18",7.5558
"2007-09-19",8.1583
"2007-09-20",9.2667
"2007-09-21",9.6944
"2007-09-22",10.2768
"2007-09-23",6.195
"2007-09-24",4.2949
"2007-09-25",3.5135
"2007-09-26",6.3417
"2007-09-27",7.0906
"2007-09-28",8.2527
"2007-09-29",8.9983
"2007-09-30",3.4677
"2007-10-01",7.9841
"2007-10-02",7.7466
"2007-10-03",7.2389
"2007-10-04",8.5863
"2007-10-05",8.4544
"2007-10-06",2.5417
"2007-10-07",-3.3573
"2007-10-08",-1.7358
"2007-10-09",4.0898
"2007-10-10",9.1918
"2007-10-11",6.64
"2007-10-12",5.8109
"2007-10-13",4.5573
"2007-10-14",2.5795
"2007-10-15",2.2826
"2007-10-16",2.6103
"2007-10-17",1.0585
"2007-10-18",-0.783
"2007-10-19",0.2995
"2007-10-20",3.9587
"2007-10-21",-3.0034
"2007-10-22",-7.6837
"2007-10-23",-2.0591
"2007-10-24",2.0393
"2007-10-25",5.6664
"2007-10-26",5.9826
"2007-10-27",5.9285
"2007-10-28",5.3016
"2007-10-29",5.6436
"2007-10-30",5.5479
"2007-10-31",2.6479
"2007-11-01",1.5652
"2007-11-02",1.0197
"2007-11-03",-1.157
"2007-11-04",0.4967
"2007-11-05",3.3456
"2007-11-06",2.9364
"2007-11-07",4.0924
"2007-11-08",4.1956
"2007-11-09",4.1817
"2007-11-10",3.7667
"2007-11-11",1.0987
"2007-11-12",1.9431
"2007-11-13",1.9123
"2007-11-14",1.5153
