time,min,mean,max,std,count
2010-07-31 00:00:00+00:00,282.1103210449219,285.342529296875,287.7203369140625,1.5626791715621948,31
2010-08-31 00:00:00+00:00,281.5011291503906,284.62164306640625,288.88116455078125,1.7588950395584106,31
2010-09-30 00:00:00+00:00,279.2797546386719,283.0079040527344,287.290771484375,2.062666893005371,30
2010-10-31 00:00:00+00:00,277.3371276855469,280.6934509277344,284.13885498046875,1.8661693334579468,31
2010-11-30 00:00:00+00:00,271.9358825683594,276.7875671386719,283.04022216796875,2.6655876636505127,30
2010-12-31 00:00:00+00:00,268.31561279296875,274.53045654296875,279.5162658691406,2.6201395988464355,31
2011-01-31 00:00:00+00:00,270.3663635253906,276.0870361328125,279.6138610839844,2.094810724258423,31
2011-02-28 00:00:00+00:00,271.58966064453125,276.888916015625,283.81195068359375,3.2026479244232178,28
2011-03-31 00:00:00+00:00,268.76141357421875,276.06146240234375,282.71136474609375,2.646775484085083,31
2011-04-30 00:00:00+00:00,274.9610900878906,278.2116394042969,281.9906005859375,1.925930380821228,30
2011-05-31 00:00:00+00:00,277.8661804199219,280.51470947265625,284.3010559082031,1.677958369255066,31
2011-06-30 00:00:00+00:00,280.2025451660156,281.8224182128906,284.2179870605469,1.0384756326675415,30
2011-07-31 00:00:00+00:00,282.5644226074219,284.9390563964844,287.59674072265625,1.327201008796692,31
2011-08-31 00:00:00+00:00,282.82806396484375,285.7956237792969,289.8865966796875,1.6561895608901978,31
2011-09-30 00:00:00+00:00,280.088134765625,284.8514709472656,289.6137390136719,2.442732334136963,30
2011-10-31 00:00:00+00:00,274.4686279296875,279.9529113769531,286.2769775390625,2.765162944793701,31
2011-11-30 00:00:00+00:00,271.02783203125,276.35028076171875,281.1771240234375,2.4807348251342773,30
2011-12-31 00:00:00+00:00,268.56427001953125,274.8601379394531,279.5739440917969,2.5405313968658447,31
2012-01-31 00:00:00+00:00,269.7579040527344,273.5805969238281,277.93994140625,2.186041831970215,31
2012-02-29 00:00:00+00:00,271.8260498046875,274.9613037109375,278.3102722167969,1.9750360250473022,29
2012-03-31 00:00:00+00:00,270.8612976074219,276.33001708984375,281.2120361328125,2.7675893306732178,31
2012-04-30 00:00:00+00:00,272.1604309082031,276.5122985839844,282.96490478515625,3.0268635749816895,30
2012-05-31 00:00:00+00:00,274.3795166015625,280.3821105957031,282.9428405761719,1.9238972663879395,31
2012-06-30 00:00:00+00:00,279.1132507324219,282.4835510253906,289.34674072265625,2.7592549324035645,30
2012-07-31 00:00:00+00:00,281.095947265625,286.42596435546875,290.2593688964844,2.203977584838867,31
2012-08-31 00:00:00+00:00,284.09576416015625,288.2645263671875,292.708251953125,2.491288661956787,31
2012-09-30 00:00:00+00:00,281.1913757324219,284.822998046875,289.7687683105469,2.3492512702941895,30
2012-10-31 00:00:00+00:00,275.1125793457031,279.1356201171875,284.7919616699219,2.1624395847320557,31
2012-11-30 00:00:00+00:00,269.8829650878906,276.5204162597656,281.98834228515625,2.8512258529663086,30
2012-12-31 00:00:00+00:00,268.87310791015625,273.54327392578125,281.8327941894531,3.118788480758667,31
2013-01-31 00:00:00+00:00,269.3143615722656,275.09991455078125,279.1266784667969,2.6576476097106934,31
2013-02-28 00:00:00+00:00,271.2601623535156,277.96649169921875,282.4704284667969,3.2219464778900146,28
2013-03-31 00:00:00+00:00,271.0127868652344,276.9964294433594,281.6282958984375,2.9443726539611816,31
2013-04-30 00:00:00+00:00,272.8374328613281,276.7881164550781,280.1471252441406,1.8578650951385498,30
2013-05-31 00:00:00+00:00,277.5074768066406,280.10009765625,283.1156005859375,1.4504084587097168,31
2013-06-30 00:00:00+00:00,280.2239685058594,282.9037780761719,285.2012939453125,1.1269001960754395,30
2013-07-31 00:00:00+00:00,283.4065246582031,287.547119140625,290.61114501953125,1.977933406829834,31
2013-08-31 00:00:00+00:00,281.531005859375,284.9080505371094,289.3143310546875,2.081580877304077,31
2013-09-30 00:00:00+00:00,278.3766784667969,282.46380615234375,288.0227966308594,2.4220387935638428,30
2013-10-31 00:00:00+00:00,277.5311584472656,282.4025573730469,286.8103332519531,2.6424033641815186,31
2013-11-30 00:00:00+00:00,272.5083923339844,278.430419921875,285.0692443847656,3.3258469104766846,30
2013-12-31 00:00:00+00:00,272.8540344238281,276.48138427734375,281.8347473144531,2.1749777793884277,31
2014-01-31 00:00:00+00:00,269.34503173828125,275.2118225097656,279.8230285644531,2.941387414932251,31
2014-02-28 00:00:00+00:00,273.12945556640625,276.0829772949219,279.3831787109375,1.8789615631103516,28
2014-03-31 00:00:00+00:00,273.50811767578125,276.7396545410156,279.5174865722656,1.9757908582687378,31
2014-04-30 00:00:00+00:00,273.3460388183594,277.38763427734375,281.3010559082031,2.2756855487823486,30
2014-05-31 00:00:00+00:00,275.4237060546875,279.7450866699219,283.2861022949219,2.0440404415130615,31
2014-06-30 00:00:00+00:00,280.7842712402344,283.1938781738281,287.4663391113281,1.9215611219406128,30
2014-07-31 00:00:00+00:00,282.1135559082031,284.92095947265625,287.4859313964844,1.2471622228622437,31
2014-08-31 00:00:00+00:00,282.13970947265625,286.457763671875,289.6275939941406,2.0107595920562744,31
2014-09-30 00:00:00+00:00,280.09326171875,282.99371337890625,285.5296325683594,1.2893633842468262,30
2014-10-31 00:00:00+00:00,277.1336364746094,280.84588623046875,287.18896484375,2.6712210178375244,31
2014-11-30 00:00:00+00:00,274.4756774902344,278.51123046875,285.4139709472656,2.377070426940918,30
2014-12-31 00:00:00+00:00,270.061279296875,275.1890869140625,284.01641845703125,3.6309914588928223,31
2015-01-31 00:00:00+00:00,270.3377380371094,275.08013916015625,280.4931335449219,2.6112349033355713,31
2015-02-28 00:00:00+00:00,270.3722839355469,274.2586669921875,277.5456848144531,2.039818286895752,28
2015-03-31 00:00:00+00:00,272.5209655761719,276.4740295410156,280.37896728515625,2.2647063732147217,31
2015-04-30 00:00:00+00:00,275.06488037109375,278.0818176269531,282.348876953125,2.120661735534668,30
2015-05-31 00:00:00+00:00,276.41326904296875,281.87408447265625,285.0616760253906,2.5063607692718506,31
2015-06-30 00:00:00+00:00,279.77386474609375,283.7254333496094,287.0557556152344,1.5940760374069214,30
2015-07-31 00:00:00+00:00,284.30877685546875,286.8055725097656,292.5422058105469,1.5826352834701538,31
2015-08-31 00:00:00+00:00,283.8450622558594,287.1382141113281,292.4971923828125,2.495181083679199,31
2015-09-30 00:00:00+00:00,281.4945068359375,285.0810546875,292.780029296875,2.971763849258423,30
2015-10-31 00:00:00+00:00,278.6715087890625,281.68670654296875,288.0646057128906,2.4337005615234375,31
2015-11-30 00:00:00+00:00,277.1472473144531,280.7543029785156,285.1620178222656,2.371382713317871,30
2015-12-31 00:00:00+00:00,274.49810791015625,277.72003173828125,283.7672424316406,2.1948859691619873,31
2016-01-31 00:00:00+00:00,270.8542175292969,276.3883056640625,283.2174377441406,2.9989936351776123,31
2016-02-29 00:00:00+00:00,271.1798400878906,275.8857727050781,280.080078125,2.092456817626953,29
2016-03-31 00:00:00+00:00,273.0684509277344,276.9720458984375,280.2012634277344,1.9067928791046143,31
2016-04-30 00:00:00+00:00,275.8467712402344,278.74945068359375,282.9718017578125,1.9052497148513794,30
2016-05-31 00:00:00+00:00,277.1062927246094,281.3399353027344,287.1806640625,2.7177882194519043,31
2016-06-30 00:00:00+00:00,281.3401184082031,284.29730224609375,287.5130615234375,1.82003915309906,30
2016-07-31 00:00:00+00:00,284.3070068359375,286.695068359375,290.5130310058594,1.6129412651062012,31
2016-08-31 00:00:00+00:00,282.33563232421875,287.7257385253906,290.5401916503906,2.255615472793579,31
2016-09-30 00:00:00+00:00,280.0674133300781,282.7922058105469,284.5081787109375,1.2034621238708496,30
2016-10-31 00:00:00+00:00,273.34857177734375,280.0622863769531,286.3795166015625,3.166665554046631,31
2016-11-30 00:00:00+00:00,266.29254150390625,274.984619140625,279.8476867675781,3.4180142879486084,30
2016-12-31 00:00:00+00:00,264.55792236328125,272.5264587402344,277.2572021484375,3.366286039352417,31
2017-01-31 00:00:00+00:00,269.5181579589844,274.56939697265625,279.75201416015625,2.321434497833252,31
2017-02-28 00:00:00+00:00,272.201171875,276.8068542480469,281.947509765625,2.4387664794921875,28
2017-03-31 00:00:00+00:00,272.4110412597656,277.0267639160156,283.7835998535156,2.9580483436584473,31
2017-04-30 00:00:00+00:00,272.9463806152344,277.5254821777344,282.33636474609375,2.0852162837982178,30
2017-05-31 00:00:00+00:00,276.49041748046875,279.8385314941406,281.32855224609375,1.1244523525238037,31
2017-06-30 00:00:00+00:00,278.77923583984375,283.3014831542969,289.430908203125,2.9835245609283447,30
2017-07-31 00:00:00+00:00,281.4558410644531,285.0516662597656,287.6284484863281,1.649666666984558,31
2017-08-31 00:00:00+00:00,281.5904846191406,286.5635070800781,289.4297790527344,2.1182055473327637,31
2017-09-30 00:00:00+00:00,280.17413330078125,283.8829345703125,287.4521179199219,2.3593573570251465,30
2017-10-31 00:00:00+00:00,279.09527587890625,281.2895202636719,285.0884094238281,1.4746650457382202,31
2017-11-30 00:00:00+00:00,273.9391174316406,278.5895690917969,282.2377014160156,2.152411699295044,30
2017-12-31 00:00:00+00:00,270.7178649902344,275.8043518066406,279.6578369140625,2.1316890716552734,31
2018-01-31 00:00:00+00:00,268.9185791015625,274.13946533203125,282.4338684082031,3.6919806003570557,31
2018-02-28 00:00:00+00:00,270.81378173828125,276.63372802734375,280.8756103515625,2.307105302810669,28
2018-03-31 00:00:00+00:00,272.87158203125,276.4819030761719,280.26312255859375,1.9223672151565552,31
2018-04-30 00:00:00+00:00,275.26214599609375,279.2770080566406,282.5369567871094,1.7195851802825928,30
2018-05-31 00:00:00+00:00,277.03533935546875,280.7282409667969,284.2222900390625,2.0537164211273193,31
2018-06-30 00:00:00+00:00,278.52825927734375,284.15771484375,290.5655517578125,2.834678888320923,30
2018-07-31 00:00:00+00:00,283.85986328125,285.6567077636719,288.6639709472656,1.1659756898880005,31
2018-08-31 00:00:00+00:00,283.1107482910156,285.9646911621094,289.3704833984375,1.7891409397125244,31
2018-09-30 00:00:00+00:00,277.8428649902344,285.5135498046875,289.0716247558594,2.6767947673797607,30
2018-10-31 00:00:00+00:00,277.06597900390625,280.934326171875,285.6510925292969,2.21687912940979,31
2018-11-30 00:00:00+00:00,272.75054931640625,277.9607238769531,281.2450256347656,2.3184072971343994,30
2018-12-31 00:00:00+00:00,269.5106201171875,277.172119140625,284.822509765625,4.069163799285889,31
2019-01-31 00:00:00+00:00,273.0088806152344,277.408203125,281.154052734375,2.6258020401000977,31
2019-02-28 00:00:00+00:00,274.554443359375,278.1992492675781,280.9297790527344,1.8304115533828735,28
2019-03-31 00:00:00+00:00,272.7972106933594,278.4583435058594,283.04254150390625,2.877614974975586,31
2019-04-30 00:00:00+00:00,273.86358642578125,278.7032165527344,283.54217529296875,2.386699676513672,30
2019-05-31 00:00:00+00:00,276.9305725097656,281.85223388671875,284.84906005859375,2.1247334480285645,31
2019-06-30 00:00:00+00:00,278.7838439941406,282.92767333984375,287.2871398925781,2.5884923934936523,30
2019-07-31 00:00:00+00:00,281.852294921875,285.493408203125,287.9975280761719,1.7215123176574707,31
2019-08-31 00:00:00+00:00,282.9739990234375,284.7492370605469,289.95166015625,1.892274022102356,31
2019-09-30 00:00:00+00:00,280.8079528808594,285.7929382324219,292.3234558105469,3.5142312049865723,30
2019-10-31 00:00:00+00:00,277.4579772949219,281.6460876464844,284.6726989746094,1.825414776802063,31
2019-11-30 00:00:00+00:00,274.1740417480469,278.7400817871094,285.6715393066406,2.8373770713806152,30
2019-12-31 00:00:00+00:00,269.5302734375,274.32659912109375,278.73095703125,2.535581588745117,31
2020-01-31 00:00:00+00:00,270.2991638183594,275.9361267089844,281.03533935546875,2.7620530128479004,31
2020-02-29 00:00:00+00:00,272.0372314453125,276.2650146484375,280.7413635253906,2.4016947746276855,29
2020-03-31 00:00:00+00:00,272.4792785644531,277.4541320800781,282.97296142578125,2.1438915729522705,31
2020-04-30 00:00:00+00:00,276.16546630859375,280.6919860839844,283.4143981933594,1.7913234233856201,30
2020-05-31 00:00:00+00:00,275.64593505859375,280.51123046875,284.80712890625,2.687521457672119,31
2020-06-30 00:00:00+00:00,281.1976318359375,283.9608459472656,292.41583251953125,2.281470537185669,30
2020-07-31 00:00:00+00:00,284.7021484375,288.01947021484375,292.0361022949219,2.074610710144043,31
2020-08-31 00:00:00+00:00,282.73040771484375,286.1395568847656,291.353515625,1.8504523038864136,31
2020-09-30 00:00:00+00:00,279.2554931640625,283.802734375,290.8995056152344,3.157989025115967,30
2020-10-31 00:00:00+00:00,277.90203857421875,280.6052551269531,283.291259765625,1.6665235757827759,31
2020-11-30 00:00:00+00:00,272.2052001953125,276.009765625,280.65240478515625,2.2413930892944336,30
2020-12-31 00:00:00+00:00,271.8161926269531,275.1855163574219,280.3074035644531,1.9368059635162354,31
2021-01-31 00:00:00+00:00,271.1668395996094,275.6431579589844,278.14801025390625,1.7048285007476807,31
2021-02-28 00:00:00+00:00,272.8202209472656,277.8431701660156,281.4578857421875,2.1641902923583984,28
2021-03-31 00:00:00+00:00,272.9719543457031,277.1513671875,281.4740905761719,2.0897905826568604,31
2021-04-30 00:00:00+00:00,276.2447814941406,279.5946044921875,284.3308410644531,1.960548996925354,30
2021-05-31 00:00:00+00:00,278.5638732910156,281.7798767089844,286.2118225097656,2.143810272216797,31
2021-06-30 00:00:00+00:00,280.11993408203125,282.4613952636719,285.436279296875,1.2501697540283203,30
2021-07-31 00:00:00+00:00,284.64190673828125,287.1188049316406,290.7015686035156,1.3182865381240845,31
2021-08-31 00:00:00+00:00,281.5727233886719,286.1474609375,289.17742919921875,1.989208698272705,31
2021-09-30 00:00:00+00:00,280.9713134765625,283.9301452636719,289.0740051269531,2.5061566829681396,30
2021-10-31 00:00:00+00:00,279.6273193359375,281.77996826171875,285.444091796875,1.2929438352584839,31
2021-11-30 00:00:00+00:00,276.38055419921875,280.3175964355469,285.2132873535156,2.4769439697265625,30
2021-12-31 00:00:00+00:00,270.4445495605469,276.33428955078125,283.7248840332031,3.9485106468200684,31
2022-01-31 00:00:00+00:00,271.9115905761719,278.5960998535156,284.7554626464844,3.0297882556915283,31
2022-02-28 00:00:00+00:00,271.9143371582031,276.3800354003906,280.5477600097656,2.204163074493408,28
2022-03-31 00:00:00+00:00,272.89093017578125,277.86236572265625,282.0987243652344,2.447219133377075,31
2022-04-30 00:00:00+00:00,273.6603698730469,279.03692626953125,282.1624450683594,1.9840227365493774,30
2022-05-31 00:00:00+00:00,277.780029296875,281.4046325683594,284.88702392578125,1.7047152519226074,31
2022-06-30 00:00:00+00:00,279.2079772949219,283.6117858886719,287.94158935546875,2.1401712894439697,30
2022-07-31 00:00:00+00:00,283.8426513671875,286.6845703125,289.6119689941406,1.4894204139709473,31
2022-08-31 00:00:00+00:00,283.8043212890625,286.7774658203125,291.1129150390625,1.885741949081421,31
2022-09-30 00:00:00+00:00,279.0306091308594,284.06243896484375,291.73663330078125,3.092446804046631,30
2022-10-31 00:00:00+00:00,276.9363098144531,281.4704284667969,287.5873107910156,2.511885404586792,31
2022-11-30 00:00:00+00:00,274.8910217285156,278.369140625,282.4231872558594,1.748297929763794,30
2022-12-31 00:00:00+00:00,271.1156311035156,276.3155822753906,280.33172607421875,2.460679531097412,31
2023-01-31 00:00:00+00:00,269.3047180175781,274.9440002441406,284.0066833496094,4.120571136474609,31
2023-02-28 00:00:00+00:00,273.5677490234375,277.130615234375,282.0623474121094,2.371983051300049,28
2023-03-31 00:00:00+00:00,271.1946716308594,277.07647705078125,281.79254150390625,2.478525400161743,31
2023-04-30 00:00:00+00:00,274.1889343261719,277.7682800292969,283.85186767578125,2.3117434978485107,30
2023-05-31 00:00:00+00:00,277.8670654296875,281.2099609375,284.1516418457031,1.6391575336456299,31
2023-06-30 00:00:00+00:00,281.0776672363281,283.03216552734375,285.74237060546875,1.3479872941970825,30
2023-07-31 00:00:00+00:00,281.5927734375,285.4716796875,289.7484130859375,2.266551971435547,31
2023-08-31 00:00:00+00:00,282.5855712890625,285.5103759765625,287.2327575683594,1.3910313844680786,31
2023-09-30 00:00:00+00:00,281.9035339355469,285.9168701171875,289.182861328125,2.3150229454040527,30
2023-10-31 00:00:00+00:00,276.2368469238281,281.6866149902344,285.384765625,2.251924753189087,31
2023-11-30 00:00:00+00:00,273.21044921875,277.81292724609375,282.8497009277344,2.5351712703704834,30
2023-12-31 00:00:00+00:00,273.232177734375,277.6427917480469,285.1747741699219,3.7930867671966553,31
2024-01-31 00:00:00+00:00,271.3268737792969,275.58941650390625,280.85711669921875,2.4370577335357666,31
2024-02-29 00:00:00+00:00,270.6109619140625,275.7298583984375,280.6300048828125,2.478612184524536,29
2024-03-31 00:00:00+00:00,273.358642578125,277.9134826660156,281.15704345703125,2.066688060760498,31
2024-04-30 00:00:00+00:00,274.04290771484375,278.2484130859375,282.7061767578125,2.393338441848755,30
2024-05-31 00:00:00+00:00,278.2574157714844,281.07403564453125,283.8238525390625,1.6035807132720947,31
2024-06-30 00:00:00+00:00,279.3523864746094,283.36669921875,285.8856506347656,1.7177255153656006,30
2024-07-31 00:00:00+00:00,282.2130432128906,285.72265625,287.64678955078125,1.4697904586791992,31
2024-08-31 00:00:00+00:00,282.9519348144531,285.6911926269531,292.05865478515625,2.325078010559082,31
2024-09-30 00:00:00+00:00,278.6390075683594,282.3782043457031,288.7447509765625,2.272252321243286,30
2024-10-31 00:00:00+00:00,278.4879455566406,281.60504150390625,286.162841796875,2.1587231159210205,31
2024-11-30 00:00:00+00:00,272.3645935058594,277.3691101074219,283.07452392578125,2.714416027069092,30
2024-12-31 00:00:00+00:00,270.3558654785156,276.6313781738281,282.58953857421875,3.2820587158203125,31
2025-01-31 00:00:00+00:00,271.8085632324219,275.3357849121094,279.40771484375,2.1464521884918213,31
2025-02-28 00:00:00+00:00,271.39080810546875,276.72613525390625,280.0018615722656,2.5639164447784424,28
2025-03-31 00:00:00+00:00,270.782958984375,275.804443359375,279.8885192871094,1.9691462516784668,31
2025-04-30 00:00:00+00:00,274.9364318847656,279.52520751953125,283.041259765625,2.357542037963867,30
2025-05-31 00:00:00+00:00,274.6932067871094,281.9029235839844,286.2869873046875,3.1086783409118652,31
2025-06-30 00:00:00+00:00,281.5126647949219,284.4593505859375,288.54705810546875,1.4546900987625122,30
2025-07-31 00:00:00+00:00,282.5398864746094,287.1463317871094,291.3796691894531,2.542670965194702,31
2025-08-31 00:00:00+00:00,282.1152648925781,287.2342834472656,290.7857360839844,1.9531571865081787,31
2025-09-30 00:00:00+00:00,279.39739990234375,284.25872802734375,289.65631103515625,2.3518526554107666,30
2025-10-31 00:00:00+00:00,276.9914855957031,280.5909118652344,285.47503662109375,2.276151657104492,31
2025-11-30 00:00:00+00:00,270.08062744140625,276.1219482421875,281.02093505859375,3.1181318759918213,30
2025-12-31 00:00:00+00:00,270.58673095703125,277.07080078125,282.6201171875,2.893799304962158,31
2026-01-31 00:00:00+00:00,270.0516357421875,275.18524169921875,280.22332763671875,2.797208547592163,31
2026-02-28 00:00:00+00:00,272.6208801269531,276.0325927734375,280.51971435546875,1.9760158061981201,28
2026-03-31 00:00:00+00:00,272.8566589355469,277.7807312011719,281.5341796875,2.4262640476226807,31
2026-04-30 00:00:00+00:00,274.4706726074219,278.3788146972656,282.96368408203125,2.010131597518921,30
2026-05-31 00:00:00+00:00,278.6062927246094,282.6520690917969,284.83795166015625,1.3244463205337524,31
2026-06-30 00:00:00+00:00,281.4588317871094,284.6310119628906,289.1112365722656,1.8388601541519165,30
2026-07-31 00:00:00+00:00,283.2759094238281,286.8040466308594,291.640869140625,2.474738359451294,31
2026-08-31 00:00:00+00:00,283.43206787109375,287.8916320800781,291.3499450683594,2.4031217098236084,31
2026-09-30 00:00:00+00:00,281.9039001464844,287.62237548828125,295.1585998535156,3.2006497383117676,30
2026-10-31 00:00:00+00:00,276.47119140625,282.5675048828125,289.54644775390625,3.881861448287964,31
2026-11-30 00:00:00+00:00,274.94549560546875,278.10455322265625,282.0266418457031,1.6504149436950684,30
2026-12-31 00:00:00+00:00,271.73065185546875,275.0838623046875,278.3367614746094,1.7288554906845093,31
2027-01-31 00:00:00+00:00,268.90545654296875,275.74676513671875,280.51220703125,2.6987640857696533,31
2027-02-28 00:00:00+00:00,272.470703125,276.2715759277344,280.1994323730469,2.3783774375915527,28
2027-03-31 00:00:00+00:00,274.0,278.2394714355469,282.2009582519531,2.2867581844329834,31
2027-04-30 00:00:00+00:00,273.92962646484375,277.5065002441406,282.03558349609375,1.8621455430984497,30
2027-05-31 00:00:00+00:00,277.26361083984375,280.9983825683594,283.22308349609375,1.4797570705413818,31
2027-06-30 00:00:00+00:00,281.7862243652344,284.2381591796875,288.1491394042969,1.5651031732559204,30
2027-07-31 00:00:00+00:00,283.5591735839844,287.2777099609375,290.1625061035156,1.6863423585891724,31
2027-08-31 00:00:00+00:00,280.8952331542969,286.07586669921875,290.2130432128906,2.439871072769165,31
2027-09-30 00:00:00+00:00,280.7515869140625,285.771728515625,292.28448486328125,3.3592565059661865,30
2027-10-31 00:00:00+00:00,278.1976318359375,282.18731689453125,287.3496398925781,2.73199200630188,31
2027-11-30 00:00:00+00:00,271.2017517089844,278.072021484375,286.42596435546875,4.140524387359619,30
2027-12-31 00:00:00+00:00,272.1215515136719,276.4804382324219,281.4276123046875,2.1023378372192383,31
2028-01-31 00:00:00+00:00,269.2803649902344,274.2750244140625,282.2756042480469,2.6501972675323486,31
2028-02-29 00:00:00+00:00,271.1283264160156,275.9264221191406,281.4641418457031,2.9580962657928467,29
2028-03-31 00:00:00+00:00,272.4473876953125,277.2481384277344,281.7141418457031,2.304854154586792,31
2028-04-30 00:00:00+00:00,272.3406677246094,277.5834045410156,281.7809143066406,2.2812881469726562,30
2028-05-31 00:00:00+00:00,276.5356750488281,280.0686950683594,282.9230651855469,1.7275714874267578,31
2028-06-30 00:00:00+00:00,281.4971008300781,283.54718017578125,287.3807678222656,1.4165195226669312,30
2028-07-31 00:00:00+00:00,281.83270263671875,287.36328125,290.5361328125,1.8266571760177612,31
2028-08-31 00:00:00+00:00,282.9602966308594,285.8934326171875,289.4738464355469,1.8103735446929932,31
2028-09-30 00:00:00+00:00,280.3019714355469,284.7963562011719,290.3866271972656,2.6959099769592285,30
