time,tasmin_day_CCSM4_rcp45
2006-11-01 00:00:00+00:00,286.0143127441406
2006-11-02 00:00:00+00:00,288.109619140625
2006-11-03 00:00:00+00:00,284.24212646484375
2006-11-04 00:00:00+00:00,281.6162109375
2006-11-05 00:00:00+00:00,282.39434814453125
2006-11-06 00:00:00+00:00,282.27374267578125
2006-11-07 00:00:00+00:00,282.91143798828125
2006-11-08 00:00:00+00:00,281.65869140625
2006-11-09 00:00:00+00:00,279.8766784667969
2006-11-10 00:00:00+00:00,281.1590881347656
2006-11-11 00:00:00+00:00,281.23419189453125
2006-11-12 00:00:00+00:00,282.64495849609375
2006-11-13 00:00:00+00:00,280.1454772949219
2006-11-14 00:00:00+00:00,279.8776550292969
2006-11-15 00:00:00+00:00,278.2417907714844
2006-11-16 00:00:00+00:00,278.5871887207031
2006-11-17 00:00:00+00:00,277.82000732421875
2006-11-18 00:00:00+00:00,273.82666015625
2006-11-19 00:00:00+00:00,272.30828857421875
2006-11-20 00:00:00+00:00,271.437744140625
2006-11-21 00:00:00+00:00,272.1304016113281
2006-11-22 00:00:00+00:00,274.8538818359375
2006-11-23 00:00:00+00:00,275.2609558105469
2006-11-24 00:00:00+00:00,275.6413269042969
2006-11-25 00:00:00+00:00,278.2835693359375
2006-11-26 00:00:00+00:00,278.64044189453125
2006-11-27 00:00:00+00:00,279.66278076171875
2006-11-28 00:00:00+00:00,274.396728515625
2006-11-29 00:00:00+00:00,273.0162658691406
2006-11-30 00:00:00+00:00,270.446533203125
2006-12-01 00:00:00+00:00,275.5692443847656
2006-12-02 00:00:00+00:00,274.3721008300781
2006-12-03 00:00:00+00:00,272.1203918457031
2006-12-04 00:00:00+00:00,276.2223815917969
2006-12-05 00:00:00+00:00,278.6076965332031
2006-12-06 00:00:00+00:00,278.30865478515625
2006-12-07 00:00:00+00:00,276.19903564453125
2006-12-08 00:00:00+00:00,277.6790466308594
2006-12-09 00:00:00+00:00,274.2796325683594
2006-12-10 00:00:00+00:00,274.89569091796875
2006-12-11 00:00:00+00:00,276.6988525390625
2006-12-12 00:00:00+00:00,276.6300964355469
2006-12-13 00:00:00+00:00,279.2835998535156
2006-12-14 00:00:00+00:00,279.5888977050781
2006-12-15 00:00:00+00:00,279.7927551269531
2006-12-16 00:00:00+00:00,280.19476318359375
2006-12-17 00:00:00+00:00,276.0970153808594
2006-12-18 00:00:00+00:00,271.1282043457031
2006-12-19 00:00:00+00:00,269.6742248535156
2006-12-20 00:00:00+00:00,269.72357177734375
2006-12-21 00:00:00+00:00,270.4522705078125
2006-12-22 00:00:00+00:00,269.0733947753906
2006-12-23 00:00:00+00:00,265.1568908691406
2006-12-24 00:00:00+00:00,263.791015625
2006-12-25 00:00:00+00:00,266.46246337890625
2006-12-26 00:00:00+00:00,271.69183349609375
2006-12-27 00:00:00+00:00,269.45037841796875
2006-12-28 00:00:00+00:00,269.143798828125
2006-12-29 00:00:00+00:00,270.4105529785156
2006-12-30 00:00:00+00:00,269.4593200683594
2006-12-31 00:00:00+00:00,267.9695739746094
2007-01-01 00:00:00+00:00,267.8698425292969
2007-01-02 00:00:00+00:00,271.2220153808594
2007-01-03 00:00:00+00:00,272.8733825683594
2007-01-04 00:00:00+00:00,272.92816162109375
2007-01-05 00:00:00+00:00,271.2421875
2007-01-06 00:00:00+00:00,271.9084167480469
2007-01-07 00:00:00+00:00,273.312744140625
2007-01-08 00:00:00+00:00,271.311279296875
2007-01-09 00:00:00+00:00,271.7159423828125
2007-01-10 00:00:00+00:00,273.5915832519531
2007-01-11 00:00:00+00:00,272.77069091796875
2007-01-12 00:00:00+00:00,272.7673034667969
2007-01-13 00:00:00+00:00,273.8309631347656
2007-01-14 00:00:00+00:00,274.1717834472656
2007-01-15 00:00:00+00:00,273.9969787597656
2007-01-16 00:00:00+00:00,273.7680969238281
2007-01-17 00:00:00+00:00,271.56103515625
2007-01-18 00:00:00+00:00,273.3967590332031
2007-01-19 00:00:00+00:00,275.8877868652344
2007-01-20 00:00:00+00:00,278.89013671875
2007-01-21 00:00:00+00:00,278.775146484375
2007-01-22 00:00:00+00:00,278.6228942871094
2007-01-23 00:00:00+00:00,276.4853515625
2007-01-24 00:00:00+00:00,278.70001220703125
2007-01-25 00:00:00+00:00,275.4173889160156
2007-01-26 00:00:00+00:00,276.5704040527344
2007-01-27 00:00:00+00:00,279.1011657714844
2007-01-28 00:00:00+00:00,278.26641845703125
2007-01-29 00:00:00+00:00,277.7929382324219
2007-01-30 00:00:00+00:00,278.30084228515625
2007-01-31 00:00:00+00:00,279.49932861328125
2007-02-01 00:00:00+00:00,279.87835693359375
2007-02-02 00:00:00+00:00,278.6964416503906
2007-02-03 00:00:00+00:00,279.07855224609375
2007-02-04 00:00:00+00:00,274.0041198730469
2007-02-05 00:00:00+00:00,272.1349792480469
2007-02-06 00:00:00+00:00,273.5730285644531
2007-02-07 00:00:00+00:00,272.6296081542969
2007-02-08 00:00:00+00:00,277.2133483886719
2007-02-09 00:00:00+00:00,278.25213623046875
2007-02-10 00:00:00+00:00,279.0462646484375
2007-02-11 00:00:00+00:00,277.60028076171875
2007-02-12 00:00:00+00:00,277.70306396484375
2007-02-13 00:00:00+00:00,277.91424560546875
2007-02-14 00:00:00+00:00,277.4717102050781
2007-02-15 00:00:00+00:00,278.1164855957031
2007-02-16 00:00:00+00:00,276.73565673828125
2007-02-17 00:00:00+00:00,274.1316223144531
2007-02-18 00:00:00+00:00,270.8692626953125
2007-02-19 00:00:00+00:00,272.7492370605469
2007-02-20 00:00:00+00:00,274.6197814941406
2007-02-21 00:00:00+00:00,276.6469421386719
2007-02-22 00:00:00+00:00,279.1138000488281
2007-02-23 00:00:00+00:00,278.6217956542969
2007-02-24 00:00:00+00:00,275.3020935058594
2007-02-25 00:00:00+00:00,272.4696350097656
2007-02-26 00:00:00+00:00,270.13385009765625
2007-02-27 00:00:00+00:00,271.8545837402344
2007-02-28 00:00:00+00:00,272.6226806640625
2007-03-01 00:00:00+00:00,274.0595397949219
2007-03-02 00:00:00+00:00,272.0940246582031
2007-03-03 00:00:00+00:00,272.68353271484375
2007-03-04 00:00:00+00:00,273.7995910644531
