time,tasmax_day_CCSM4_rcp85
2006-08-03 00:00:00+00:00,298.92205810546875
2006-08-04 00:00:00+00:00,299.4664001464844
2006-08-05 00:00:00+00:00,299.3058776855469
2006-08-06 00:00:00+00:00,299.91485595703125
2006-08-07 00:00:00+00:00,298.6134338378906
2006-08-08 00:00:00+00:00,296.05450439453125
2006-08-09 00:00:00+00:00,292.7694091796875
2006-08-10 00:00:00+00:00,299.0328369140625
2006-08-11 00:00:00+00:00,302.4283142089844
2006-08-12 00:00:00+00:00,303.90423583984375
2006-08-13 00:00:00+00:00,303.822509765625
2006-08-14 00:00:00+00:00,301.69097900390625
2006-08-15 00:00:00+00:00,298.9212951660156
2006-08-16 00:00:00+00:00,297.96343994140625
2006-08-17 00:00:00+00:00,296.1874084472656
2006-08-18 00:00:00+00:00,296.0730285644531
2006-08-19 00:00:00+00:00,295.85986328125
2006-08-20 00:00:00+00:00,297.6130065917969
2006-08-21 00:00:00+00:00,298.2536926269531
2006-08-22 00:00:00+00:00,300.4520263671875
2006-08-23 00:00:00+00:00,302.1357116699219
2006-08-24 00:00:00+00:00,301.594482421875
2006-08-25 00:00:00+00:00,298.620849609375
2006-08-26 00:00:00+00:00,298.2279357910156
2006-08-27 00:00:00+00:00,301.5460510253906
2006-08-28 00:00:00+00:00,304.001708984375
2006-08-29 00:00:00+00:00,304.5939025878906
2006-08-30 00:00:00+00:00,304.4773864746094
2006-08-31 00:00:00+00:00,304.06683349609375
2006-09-01 00:00:00+00:00,304.2908935546875
2006-09-02 00:00:00+00:00,305.33782958984375
2006-09-03 00:00:00+00:00,305.9242248535156
2006-09-04 00:00:00+00:00,305.8013916015625
2006-09-05 00:00:00+00:00,303.55413818359375
2006-09-06 00:00:00+00:00,300.2441101074219
2006-09-07 00:00:00+00:00,301.49639892578125
2006-09-08 00:00:00+00:00,304.0492858886719
2006-09-09 00:00:00+00:00,304.0084533691406
2006-09-10 00:00:00+00:00,302.4252014160156
2006-09-11 00:00:00+00:00,300.10430908203125
2006-09-12 00:00:00+00:00,294.4726257324219
2006-09-13 00:00:00+00:00,291.3906555175781
2006-09-14 00:00:00+00:00,289.1359558105469
2006-09-15 00:00:00+00:00,288.3413391113281
2006-09-16 00:00:00+00:00,292.7037048339844
2006-09-17 00:00:00+00:00,296.8238525390625
2006-09-18 00:00:00+00:00,299.43377685546875
2006-09-19 00:00:00+00:00,302.03875732421875
2006-09-20 00:00:00+00:00,303.61444091796875
2006-09-21 00:00:00+00:00,302.1515808105469
2006-09-22 00:00:00+00:00,301.2065124511719
2006-09-23 00:00:00+00:00,299.6233215332031
2006-09-24 00:00:00+00:00,296.5314636230469
2006-09-25 00:00:00+00:00,296.5833740234375
2006-09-26 00:00:00+00:00,296.0347900390625
2006-09-27 00:00:00+00:00,296.720947265625
2006-09-28 00:00:00+00:00,297.4837951660156
2006-09-29 00:00:00+00:00,297.6326599121094
2006-09-30 00:00:00+00:00,297.6427307128906
2006-10-01 00:00:00+00:00,299.2410583496094
2006-10-02 00:00:00+00:00,301.6121826171875
2006-10-03 00:00:00+00:00,300.7377014160156
2006-10-04 00:00:00+00:00,300.6167907714844
2006-10-05 00:00:00+00:00,300.607666015625
2006-10-06 00:00:00+00:00,299.9356689453125
2006-10-07 00:00:00+00:00,301.7391052246094
2006-10-08 00:00:00+00:00,299.55438232421875
2006-10-09 00:00:00+00:00,299.4552001953125
2006-10-10 00:00:00+00:00,302.5065612792969
2006-10-11 00:00:00+00:00,299.8330078125
2006-10-12 00:00:00+00:00,295.1969909667969
2006-10-13 00:00:00+00:00,295.16839599609375
2006-10-14 00:00:00+00:00,296.4339904785156
2006-10-15 00:00:00+00:00,297.7386779785156
2006-10-16 00:00:00+00:00,295.4259948730469
2006-10-17 00:00:00+00:00,292.9596252441406
2006-10-18 00:00:00+00:00,289.1843566894531
2006-10-19 00:00:00+00:00,289.4520568847656
2006-10-20 00:00:00+00:00,290.88995361328125
2006-10-21 00:00:00+00:00,293.28277587890625
2006-10-22 00:00:00+00:00,295.56982421875
2006-10-23 00:00:00+00:00,296.29656982421875
2006-10-24 00:00:00+00:00,296.5134582519531
2006-10-25 00:00:00+00:00,295.79541015625
2006-10-26 00:00:00+00:00,297.7180480957031
2006-10-27 00:00:00+00:00,294.0104064941406
2006-10-28 00:00:00+00:00,292.7259216308594
2006-10-29 00:00:00+00:00,291.0540466308594
2006-10-30 00:00:00+00:00,291.02557373046875
2006-10-31 00:00:00+00:00,289.9850769042969
2006-11-01 00:00:00+00:00,291.0571594238281
2006-11-02 00:00:00+00:00,290.0920715332031
2006-11-03 00:00:00+00:00,289.9091491699219
2006-11-04 00:00:00+00:00,290.3117980957031
2006-11-05 00:00:00+00:00,291.75299072265625
2006-11-06 00:00:00+00:00,292.8831481933594
2006-11-07 00:00:00+00:00,289.90478515625
2006-11-08 00:00:00+00:00,288.5935974121094
2006-11-09 00:00:00+00:00,285.60894775390625
2006-11-10 00:00:00+00:00,286.452880859375
2006-11-11 00:00:00+00:00,289.2002258300781
2006-11-12 00:00:00+00:00,289.65130615234375
